invoice_id,ci_id,vendor,service_area,period,contracted_rate,billed_amount,ci_status,variance,finding
INV001188,CI-0098,Cascade Mobile,Cloud Connectivity,2025-12-01,747.03,747.03,Active,0.0,OK
INV001189,CI-0099,Atlas Fiber,WAN/Circuits,2025-01-01,958.87,958.87,Active,0.0,OK
INV001190,CI-0099,Atlas Fiber,WAN/Circuits,2025-02-01,958.87,958.87,Active,0.0,OK
INV001191,CI-0099,Atlas Fiber,WAN/Circuits,2025-03-01,958.87,958.87,Active,0.0,OK
INV001192,CI-0099,Atlas Fiber,WAN/Circuits,2025-04-01,958.87,958.87,Active,0.0,OK
INV001193,CI-0099,Atlas Fiber,WAN/Circuits,2025-05-01,958.87,958.87,Active,0.0,OK
INV001194,CI-0099,Atlas Fiber,WAN/Circuits,2025-06-01,958.87,958.87,Active,0.0,OK
INV001195,CI-0099,Atlas Fiber,WAN/Circuits,2025-07-01,958.87,958.87,Active,0.0,OK
INV001196,CI-0099,Atlas Fiber,WAN/Circuits,2025-08-01,958.87,958.87,Active,0.0,OK
INV001197,CI-0099,Atlas Fiber,WAN/Circuits,2025-09-01,958.87,958.87,Active,0.0,OK
INV001198,CI-0099,Atlas Fiber,WAN/Circuits,2025-10-01,958.87,958.87,Active,0.0,OK
INV001199,CI-0099,Atlas Fiber,WAN/Circuits,2025-11-01,958.87,958.87,Active,0.0,OK
INV001200,CI-0099,Atlas Fiber,WAN/Circuits,2025-12-01,958.87,958.87,Active,0.0,OK
INV001201,CI-0100,Atlas Fiber,Data Center Net,2025-01-01,925.1,925.1,Active,0.0,OK
INV001202,CI-0100,Atlas Fiber,Data Center Net,2025-02-01,925.1,925.1,Active,0.0,OK
INV001203,CI-0100,Atlas Fiber,Data Center Net,2025-03-01,925.1,925.1,Active,0.0,OK
INV001204,CI-0100,Atlas Fiber,Data Center Net,2025-04-01,925.1,925.1,Active,0.0,OK
INV001205,CI-0100,Atlas Fiber,Data Center Net,2025-05-01,925.1,925.1,Active,0.0,OK
INV001206,CI-0100,Atlas Fiber,Data Center Net,2025-06-01,925.1,925.1,Active,0.0,OK
INV001207,CI-0100,Atlas Fiber,Data Center Net,2025-07-01,925.1,925.1,Active,0.0,OK
INV001208,CI-0100,Atlas Fiber,Data Center Net,2025-08-01,925.1,925.1,Active,0.0,OK
INV001209,CI-0100,Atlas Fiber,Data Center Net,2025-09-01,925.1,925.1,Active,0.0,OK
INV001210,CI-0100,Atlas Fiber,Data Center Net,2025-10-01,925.1,925.1,Active,0.0,OK
INV001211,CI-0100,Atlas Fiber,Data Center Net,2025-11-01,925.1,925.1,Active,0.0,OK
INV001212,CI-0100,Atlas Fiber,Data Center Net,2025-12-01,925.1,925.1,Active,0.0,OK
INV001213,CI-0101,Cascade Mobile,Wireless/Mobile,2025-01-01,793.45,793.45,Active,0.0,OK
INV001214,CI-0101,Cascade Mobile,Wireless/Mobile,2025-02-01,793.45,793.45,Active,0.0,OK
INV001215,CI-0101,Cascade Mobile,Wireless/Mobile,2025-03-01,793.45,793.45,Active,0.0,OK
INV001216,CI-0101,Cascade Mobile,Wireless/Mobile,2025-04-01,793.45,793.45,Active,0.0,OK
INV001217,CI-0101,Cascade Mobile,Wireless/Mobile,2025-05-01,793.45,793.45,Active,0.0,OK
INV001218,CI-0101,Cascade Mobile,Wireless/Mobile,2025-06-01,793.45,793.45,Active,0.0,OK
INV001219,CI-0101,Cascade Mobile,Wireless/Mobile,2025-07-01,793.45,793.45,Active,0.0,OK
INV001220,CI-0101,Cascade Mobile,Wireless/Mobile,2025-08-01,793.45,793.45,Active,0.0,OK
INV001221,CI-0101,Cascade Mobile,Wireless/Mobile,2025-09-01,793.45,793.45,Active,0.0,OK
INV001222,CI-0101,Cascade Mobile,Wireless/Mobile,2025-10-01,793.45,793.45,Active,0.0,OK
INV001223,CI-0101,Cascade Mobile,Wireless/Mobile,2025-11-01,793.45,793.45,Active,0.0,OK
INV001224,CI-0101,Cascade Mobile,Wireless/Mobile,2025-12-01,793.45,793.45,Active,0.0,OK
INV001225,CI-0102,Cascade Mobile,Data Center Net,2025-01-01,658.46,658.46,Active,0.0,OK
INV001226,CI-0102,Cascade Mobile,Data Center Net,2025-02-01,658.46,658.46,Active,0.0,OK
INV001227,CI-0102,Cascade Mobile,Data Center Net,2025-03-01,658.46,658.46,Active,0.0,OK
INV001228,CI-0102,Cascade Mobile,Data Center Net,2025-04-01,658.46,658.46,Active,0.0,OK
INV001229,CI-0102,Cascade Mobile,Data Center Net,2025-05-01,658.46,658.46,Active,0.0,OK
INV001230,CI-0102,Cascade Mobile,Data Center Net,2025-06-01,658.46,658.46,Active,0.0,OK
INV001231,CI-0102,Cascade Mobile,Data Center Net,2025-07-01,658.46,658.46,Active,0.0,OK
INV001232,CI-0102,Cascade Mobile,Data Center Net,2025-08-01,658.46,658.46,Active,0.0,OK
INV001233,CI-0102,Cascade Mobile,Data Center Net,2025-09-01,658.46,658.46,Active,0.0,OK
INV001234,CI-0102,Cascade Mobile,Data Center Net,2025-10-01,658.46,658.46,Active,0.0,OK
INV001235,CI-0102,Cascade Mobile,Data Center Net,2025-11-01,658.46,658.46,Active,0.0,OK
INV001236,CI-0102,Cascade Mobile,Data Center Net,2025-12-01,658.46,658.46,Active,0.0,OK
INV001237,CI-0103,Meridian Networks,WAN/Circuits,2025-01-01,1306.68,1306.68,Active,0.0,OK
INV001238,CI-0103,Meridian Networks,WAN/Circuits,2025-02-01,1306.68,1306.68,Active,0.0,OK
INV001239,CI-0103,Meridian Networks,WAN/Circuits,2025-03-01,1306.68,1306.68,Active,0.0,OK
INV001240,CI-0103,Meridian Networks,WAN/Circuits,2025-04-01,1306.68,1306.68,Active,0.0,OK
INV001241,CI-0103,Meridian Networks,WAN/Circuits,2025-05-01,1306.68,1306.68,Active,0.0,OK
INV001242,CI-0103,Meridian Networks,WAN/Circuits,2025-06-01,1306.68,1306.68,Active,0.0,OK
INV001243,CI-0103,Meridian Networks,WAN/Circuits,2025-07-01,1306.68,1306.68,Active,0.0,OK
INV001244,CI-0103,Meridian Networks,WAN/Circuits,2025-08-01,1306.68,1306.68,Active,0.0,OK
INV001245,CI-0103,Meridian Networks,WAN/Circuits,2025-09-01,1306.68,1306.68,Active,0.0,OK
INV001246,CI-0103,Meridian Networks,WAN/Circuits,2025-10-01,1306.68,1306.68,Active,0.0,OK
INV001247,CI-0103,Meridian Networks,WAN/Circuits,2025-11-01,1306.68,1306.68,Active,0.0,OK
INV001248,CI-0103,Meridian Networks,WAN/Circuits,2025-12-01,1306.68,1306.68,Active,0.0,OK
INV001249,CI-0104,Cascade Mobile,Data Center Net,2025-01-01,1234.38,1234.38,Active,0.0,OK
INV001250,CI-0104,Cascade Mobile,Data Center Net,2025-02-01,1234.38,1234.38,Active,0.0,OK
INV001251,CI-0104,Cascade Mobile,Data Center Net,2025-03-01,1234.38,1234.38,Active,0.0,OK
INV001252,CI-0104,Cascade Mobile,Data Center Net,2025-04-01,1234.38,1234.38,Active,0.0,OK
INV001253,CI-0104,Cascade Mobile,Data Center Net,2025-05-01,1234.38,1234.38,Active,0.0,OK
INV001254,CI-0104,Cascade Mobile,Data Center Net,2025-06-01,1234.38,1234.38,Active,0.0,OK
INV001255,CI-0104,Cascade Mobile,Data Center Net,2025-07-01,1234.38,1234.38,Active,0.0,OK
INV001256,CI-0104,Cascade Mobile,Data Center Net,2025-08-01,1234.38,1234.38,Active,0.0,OK
INV001257,CI-0104,Cascade Mobile,Data Center Net,2025-09-01,1234.38,1234.38,Active,0.0,OK
INV001258,CI-0104,Cascade Mobile,Data Center Net,2025-10-01,1234.38,1736.26,Active,501.8799999999999,Rate overcharge
INV001259,CI-0104,Cascade Mobile,Data Center Net,2025-11-01,1234.38,1234.38,Active,0.0,OK
INV001260,CI-0104,Cascade Mobile,Data Center Net,2025-12-01,1234.38,1234.38,Active,0.0,OK
INV001261,CI-0105,Meridian Networks,Data Center Net,2025-01-01,1457.52,1457.52,Active,0.0,OK
INV001262,CI-0105,Meridian Networks,Data Center Net,2025-02-01,1457.52,1457.52,Active,0.0,OK
INV001263,CI-0105,Meridian Networks,Data Center Net,2025-03-01,1457.52,1457.52,Active,0.0,OK
INV001264,CI-0105,Meridian Networks,Data Center Net,2025-04-01,1457.52,1457.52,Active,0.0,OK
INV001265,CI-0105,Meridian Networks,Data Center Net,2025-05-01,1457.52,1457.52,Active,0.0,OK
INV001266,CI-0105,Meridian Networks,Data Center Net,2025-06-01,1457.52,1457.52,Active,0.0,OK
INV001267,CI-0105,Meridian Networks,Data Center Net,2025-07-01,1457.52,1457.52,Active,0.0,OK
INV001268,CI-0105,Meridian Networks,Data Center Net,2025-08-01,1457.52,1457.52,Active,0.0,OK
INV001269,CI-0105,Meridian Networks,Data Center Net,2025-09-01,1457.52,1457.52,Active,0.0,OK
INV001270,CI-0105,Meridian Networks,Data Center Net,2025-10-01,1457.52,1457.52,Active,0.0,OK
INV001271,CI-0105,Meridian Networks,Data Center Net,2025-11-01,1457.52,1457.52,Active,0.0,OK
INV001272,CI-0105,Meridian Networks,Data Center Net,2025-12-01,1457.52,1457.52,Active,0.0,OK
INV001273,CI-0106,BlueRidge Comms,Data Center Net,2025-01-01,942.17,942.17,Active,0.0,OK
INV001274,CI-0106,BlueRidge Comms,Data Center Net,2025-02-01,942.17,942.17,Active,0.0,OK
INV001275,CI-0106,BlueRidge Comms,Data Center Net,2025-03-01,942.17,942.17,Active,0.0,OK
INV001276,CI-0106,BlueRidge Comms,Data Center Net,2025-04-01,942.17,1225.63,Active,283.46000000000015,Rate overcharge
INV001277,CI-0106,BlueRidge Comms,Data Center Net,2025-05-01,942.17,942.17,Active,0.0,OK
INV001278,CI-0106,BlueRidge Comms,Data Center Net,2025-06-01,942.17,942.17,Active,0.0,OK
INV001279,CI-0106,BlueRidge Comms,Data Center Net,2025-07-01,942.17,942.17,Active,0.0,OK
INV001280,CI-0106,BlueRidge Comms,Data Center Net,2025-08-01,942.17,942.17,Active,0.0,OK
INV001281,CI-0106,BlueRidge Comms,Data Center Net,2025-09-01,942.17,942.17,Active,0.0,OK
INV001282,CI-0106,BlueRidge Comms,Data Center Net,2025-10-01,942.17,942.17,Active,0.0,OK
INV001283,CI-0106,BlueRidge Comms,Data Center Net,2025-11-01,942.17,942.17,Active,0.0,OK
INV001284,CI-0106,BlueRidge Comms,Data Center Net,2025-12-01,942.17,942.17,Active,0.0,OK
INV001297,CI-0108,Meridian Networks,Voice/UCaaS,2025-01-01,1104.65,1104.65,Active,0.0,OK
INV001298,CI-0108,Meridian Networks,Voice/UCaaS,2025-02-01,1104.65,1104.65,Active,0.0,OK
INV001299,CI-0108,Meridian Networks,Voice/UCaaS,2025-03-01,1104.65,1104.65,Active,0.0,OK
INV001300,CI-0108,Meridian Networks,Voice/UCaaS,2025-04-01,1104.65,1104.65,Active,0.0,OK
INV001301,CI-0108,Meridian Networks,Voice/UCaaS,2025-05-01,1104.65,1104.65,Active,0.0,OK
INV001302,CI-0108,Meridian Networks,Voice/UCaaS,2025-06-01,1104.65,1104.65,Active,0.0,OK
INV001303,CI-0108,Meridian Networks,Voice/UCaaS,2025-07-01,1104.65,1104.65,Active,0.0,OK
INV001304,CI-0108,Meridian Networks,Voice/UCaaS,2025-08-01,1104.65,1104.65,Active,0.0,OK
INV001305,CI-0108,Meridian Networks,Voice/UCaaS,2025-09-01,1104.65,1104.65,Active,0.0,OK
INV001306,CI-0108,Meridian Networks,Voice/UCaaS,2025-10-01,1104.65,1104.65,Active,0.0,OK
INV001307,CI-0108,Meridian Networks,Voice/UCaaS,2025-11-01,1104.65,1104.65,Active,0.0,OK
INV001308,CI-0108,Meridian Networks,Voice/UCaaS,2025-12-01,1104.65,1104.65,Active,0.0,OK
INV001309,CI-0109,NorthStar Telecom,Data Center Net,2025-01-01,815.71,815.71,Active,0.0,OK
INV001310,CI-0109,NorthStar Telecom,Data Center Net,2025-02-01,815.71,815.71,Active,0.0,OK
INV001311,CI-0109,NorthStar Telecom,Data Center Net,2025-03-01,815.71,815.71,Active,0.0,OK
INV001312,CI-0109,NorthStar Telecom,Data Center Net,2025-04-01,815.71,815.71,Active,0.0,OK
INV001313,CI-0109,NorthStar Telecom,Data Center Net,2025-05-01,815.71,815.71,Active,0.0,OK
INV001314,CI-0109,NorthStar Telecom,Data Center Net,2025-06-01,815.71,815.71,Active,0.0,OK
INV001315,CI-0109,NorthStar Telecom,Data Center Net,2025-07-01,815.71,815.71,Active,0.0,OK
INV001316,CI-0109,NorthStar Telecom,Data Center Net,2025-08-01,815.71,815.71,Active,0.0,OK
INV001317,CI-0109,NorthStar Telecom,Data Center Net,2025-09-01,815.71,815.71,Active,0.0,OK
INV001318,CI-0109,NorthStar Telecom,Data Center Net,2025-10-01,815.71,815.71,Active,0.0,OK
INV001319,CI-0109,NorthStar Telecom,Data Center Net,2025-11-01,815.71,815.71,Active,0.0,OK
INV001320,CI-0109,NorthStar Telecom,Data Center Net,2025-12-01,815.71,815.71,Active,0.0,OK
INV001321,CI-0110,Atlas Fiber,Wireless/Mobile,2025-01-01,1111.83,1111.83,Active,0.0,OK
INV001322,CI-0110,Atlas Fiber,Wireless/Mobile,2025-02-01,1111.83,1111.83,Active,0.0,OK
INV001323,CI-0110,Atlas Fiber,Wireless/Mobile,2025-03-01,1111.83,1111.83,Active,0.0,OK
INV001324,CI-0110,Atlas Fiber,Wireless/Mobile,2025-04-01,1111.83,1111.83,Active,0.0,OK
INV001325,CI-0110,Atlas Fiber,Wireless/Mobile,2025-05-01,1111.83,1111.83,Active,0.0,OK
INV001326,CI-0110,Atlas Fiber,Wireless/Mobile,2025-06-01,1111.83,1111.83,Active,0.0,OK
INV001327,CI-0110,Atlas Fiber,Wireless/Mobile,2025-07-01,1111.83,1111.83,Active,0.0,OK
INV001328,CI-0110,Atlas Fiber,Wireless/Mobile,2025-08-01,1111.83,1111.83,Active,0.0,OK
INV001329,CI-0110,Atlas Fiber,Wireless/Mobile,2025-09-01,1111.83,1111.83,Active,0.0,OK
INV001330,CI-0110,Atlas Fiber,Wireless/Mobile,2025-10-01,1111.83,1111.83,Active,0.0,OK
INV001331,CI-0110,Atlas Fiber,Wireless/Mobile,2025-11-01,1111.83,1111.83,Active,0.0,OK
INV001332,CI-0110,Atlas Fiber,Wireless/Mobile,2025-12-01,1111.83,1111.83,Active,0.0,OK
INV001341,CI-0111,NorthStar Telecom,Data Center Net,2025-09-01,1182.33,1182.33,Decommissioned,0.0,Ghost circuit
INV001345,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-01-01,1198.03,1198.03,Active,0.0,OK
INV001346,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-02-01,1198.03,1198.03,Active,0.0,OK
INV001347,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-03-01,1198.03,1198.03,Active,0.0,OK
INV001348,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-04-01,1198.03,1198.03,Active,0.0,OK
INV001349,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-05-01,1198.03,1198.03,Active,0.0,OK
INV001350,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-06-01,1198.03,1198.03,Active,0.0,OK
INV001351,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-07-01,1198.03,1198.03,Active,0.0,OK
INV001352,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-08-01,1198.03,1198.03,Active,0.0,OK
INV001353,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-09-01,1198.03,1198.03,Active,0.0,OK
INV001354,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-10-01,1198.03,1198.03,Active,0.0,OK
INV001355,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-11-01,1198.03,1198.03,Active,0.0,OK
INV001356,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-12-01,1198.03,1198.03,Active,0.0,OK
INV001357,CI-0113,Atlas Fiber,Voice/UCaaS,2025-01-01,1250.28,1250.28,Active,0.0,OK
INV001358,CI-0113,Atlas Fiber,Voice/UCaaS,2025-02-01,1250.28,1250.28,Active,0.0,OK
INV001359,CI-0113,Atlas Fiber,Voice/UCaaS,2025-03-01,1250.28,1250.28,Active,0.0,OK
INV001360,CI-0113,Atlas Fiber,Voice/UCaaS,2025-04-01,1250.28,1250.28,Active,0.0,OK
INV001361,CI-0113,Atlas Fiber,Voice/UCaaS,2025-05-01,1250.28,1559.66,Active,309.3800000000001,Rate overcharge
INV001362,CI-0113,Atlas Fiber,Voice/UCaaS,2025-06-01,1250.28,1250.28,Active,0.0,OK
INV001363,CI-0113,Atlas Fiber,Voice/UCaaS,2025-07-01,1250.28,1250.28,Active,0.0,OK
INV001364,CI-0113,Atlas Fiber,Voice/UCaaS,2025-08-01,1250.28,1250.28,Active,0.0,OK
INV001365,CI-0113,Atlas Fiber,Voice/UCaaS,2025-09-01,1250.28,1250.28,Active,0.0,OK
INV001366,CI-0113,Atlas Fiber,Voice/UCaaS,2025-10-01,1250.28,1250.28,Active,0.0,OK
INV001367,CI-0113,Atlas Fiber,Voice/UCaaS,2025-11-01,1250.28,1250.28,Active,0.0,OK
INV001368,CI-0113,Atlas Fiber,Voice/UCaaS,2025-12-01,1250.28,1250.28,Active,0.0,OK
INV001369,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-01-01,1248.89,1248.89,Active,0.0,OK
INV001370,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-02-01,1248.89,1248.89,Active,0.0,OK
INV001371,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-03-01,1248.89,1248.89,Active,0.0,OK
INV001372,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-04-01,1248.89,1248.89,Active,0.0,OK
INV001373,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-05-01,1248.89,1248.89,Active,0.0,OK
INV001374,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-06-01,1248.89,1248.89,Active,0.0,OK
INV001375,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-07-01,1248.89,1832.57,Active,583.6799999999998,Rate overcharge
INV001376,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-08-01,1248.89,1800.89,Active,552.0,Rate overcharge
INV001377,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-09-01,1248.89,1248.89,Active,0.0,OK
INV001378,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-10-01,1248.89,1248.89,Active,0.0,OK
INV001379,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-11-01,1248.89,1248.89,Active,0.0,OK
INV001380,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-12-01,1248.89,1248.89,Active,0.0,OK
INV001381,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-01-01,1230.39,1230.39,Active,0.0,OK
INV001382,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-02-01,1230.39,1230.39,Active,0.0,OK
INV001383,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-03-01,1230.39,1230.39,Active,0.0,OK
INV001384,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-04-01,1230.39,1230.39,Active,0.0,OK
INV001385,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-05-01,1230.39,1230.39,Active,0.0,OK
INV001386,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-06-01,1230.39,1230.39,Active,0.0,OK
INV001387,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-07-01,1230.39,1230.39,Active,0.0,OK
INV001388,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-08-01,1230.39,1230.39,Active,0.0,OK
INV001389,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-09-01,1230.39,1230.39,Active,0.0,OK
INV001390,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-10-01,1230.39,1230.39,Active,0.0,OK
INV001391,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-11-01,1230.39,1230.39,Active,0.0,OK
INV001392,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-12-01,1230.39,1230.39,Active,0.0,OK
INV001393,CI-0116,Cascade Mobile,WAN/Circuits,2025-01-01,675.25,675.25,Active,0.0,OK
INV001394,CI-0116,Cascade Mobile,WAN/Circuits,2025-02-01,675.25,675.25,Active,0.0,OK
INV001395,CI-0116,Cascade Mobile,WAN/Circuits,2025-03-01,675.25,675.25,Active,0.0,OK
INV001396,CI-0116,Cascade Mobile,WAN/Circuits,2025-04-01,675.25,675.25,Active,0.0,OK
INV001397,CI-0116,Cascade Mobile,WAN/Circuits,2025-05-01,675.25,675.25,Active,0.0,OK
INV001398,CI-0116,Cascade Mobile,WAN/Circuits,2025-06-01,675.25,675.25,Active,0.0,OK
INV001399,CI-0116,Cascade Mobile,WAN/Circuits,2025-07-01,675.25,675.25,Active,0.0,OK
INV001400,CI-0116,Cascade Mobile,WAN/Circuits,2025-08-01,675.25,675.25,Active,0.0,OK
INV001401,CI-0116,Cascade Mobile,WAN/Circuits,2025-09-01,675.25,675.25,Active,0.0,OK
INV001402,CI-0116,Cascade Mobile,WAN/Circuits,2025-10-01,675.25,675.25,Active,0.0,OK
INV001403,CI-0116,Cascade Mobile,WAN/Circuits,2025-11-01,675.25,675.25,Active,0.0,OK
INV001404,CI-0116,Cascade Mobile,WAN/Circuits,2025-12-01,675.25,675.25,Active,0.0,OK
INV001405,CI-0117,Meridian Networks,WAN/Circuits,2025-01-01,1003.53,1003.53,Active,0.0,OK
INV001406,CI-0117,Meridian Networks,WAN/Circuits,2025-02-01,1003.53,1003.53,Active,0.0,OK
INV001407,CI-0117,Meridian Networks,WAN/Circuits,2025-03-01,1003.53,1003.53,Active,0.0,OK
INV001408,CI-0117,Meridian Networks,WAN/Circuits,2025-04-01,1003.53,1003.53,Active,0.0,OK
INV001409,CI-0117,Meridian Networks,WAN/Circuits,2025-05-01,1003.53,1003.53,Active,0.0,OK
INV001410,CI-0117,Meridian Networks,WAN/Circuits,2025-06-01,1003.53,1003.53,Active,0.0,OK
INV001411,CI-0117,Meridian Networks,WAN/Circuits,2025-07-01,1003.53,1003.53,Active,0.0,OK
INV001412,CI-0117,Meridian Networks,WAN/Circuits,2025-08-01,1003.53,1003.53,Active,0.0,OK
INV001413,CI-0117,Meridian Networks,WAN/Circuits,2025-09-01,1003.53,1003.53,Active,0.0,OK
INV001414,CI-0117,Meridian Networks,WAN/Circuits,2025-10-01,1003.53,1003.53,Active,0.0,OK
INV001415,CI-0117,Meridian Networks,WAN/Circuits,2025-11-01,1003.53,1003.53,Active,0.0,OK
INV001416,CI-0117,Meridian Networks,WAN/Circuits,2025-12-01,1003.53,1003.53,Active,0.0,OK
INV001417,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-01-01,821.81,821.81,Active,0.0,OK
INV001418,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-02-01,821.81,821.81,Active,0.0,OK
INV001419,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-03-01,821.81,821.81,Active,0.0,OK
INV001420,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-04-01,821.81,821.81,Active,0.0,OK
INV001421,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-05-01,821.81,821.81,Active,0.0,OK
INV001422,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-06-01,821.81,821.81,Active,0.0,OK
INV001423,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-07-01,821.81,821.81,Active,0.0,OK
INV001424,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-08-01,821.81,821.81,Active,0.0,OK
INV001425,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-09-01,821.81,821.81,Active,0.0,OK
INV001426,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-10-01,821.81,1128.59,Active,306.78,Rate overcharge
INV001427,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-11-01,821.81,821.81,Active,0.0,OK
INV001428,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-12-01,821.81,821.81,Active,0.0,OK
INV001429,CI-0119,Cascade Mobile,WAN/Circuits,2025-01-01,978.33,978.33,Active,0.0,OK
INV001430,CI-0119,Cascade Mobile,WAN/Circuits,2025-02-01,978.33,978.33,Active,0.0,OK
INV001431,CI-0119,Cascade Mobile,WAN/Circuits,2025-03-01,978.33,978.33,Active,0.0,OK
INV001432,CI-0119,Cascade Mobile,WAN/Circuits,2025-04-01,978.33,978.33,Active,0.0,OK
INV001433,CI-0119,Cascade Mobile,WAN/Circuits,2025-05-01,978.33,978.33,Active,0.0,OK
INV001434,CI-0119,Cascade Mobile,WAN/Circuits,2025-06-01,978.33,978.33,Active,0.0,OK
INV001435,CI-0119,Cascade Mobile,WAN/Circuits,2025-07-01,978.33,978.33,Active,0.0,OK
INV001436,CI-0119,Cascade Mobile,WAN/Circuits,2025-08-01,978.33,978.33,Active,0.0,OK
INV001437,CI-0119,Cascade Mobile,WAN/Circuits,2025-09-01,978.33,978.33,Active,0.0,OK
INV001438,CI-0119,Cascade Mobile,WAN/Circuits,2025-10-01,978.33,978.33,Active,0.0,OK
INV001439,CI-0119,Cascade Mobile,WAN/Circuits,2025-11-01,978.33,978.33,Active,0.0,OK
INV001440,CI-0119,Cascade Mobile,WAN/Circuits,2025-12-01,978.33,978.33,Active,0.0,OK
INV001441,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-01-01,691.1,691.1,Active,0.0,OK
INV001442,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-02-01,691.1,691.1,Active,0.0,OK
INV001443,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-03-01,691.1,691.1,Active,0.0,OK
INV001444,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-04-01,691.1,691.1,Active,0.0,OK
INV001445,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-05-01,691.1,691.1,Active,0.0,OK
INV001446,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-06-01,691.1,691.1,Active,0.0,OK
INV001447,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-07-01,691.1,691.1,Active,0.0,OK
INV001448,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-08-01,691.1,691.1,Active,0.0,OK
INV001449,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-09-01,691.1,691.1,Active,0.0,OK
INV001450,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-10-01,691.1,691.1,Active,0.0,OK
INV001451,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-11-01,691.1,691.1,Active,0.0,OK
INV001452,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-12-01,691.1,691.1,Active,0.0,OK
INV001477,CI-0123,Atlas Fiber,Voice/UCaaS,2025-01-01,971.69,971.69,Active,0.0,OK
INV001478,CI-0123,Atlas Fiber,Voice/UCaaS,2025-02-01,971.69,971.69,Active,0.0,OK
INV001479,CI-0123,Atlas Fiber,Voice/UCaaS,2025-03-01,971.69,971.69,Active,0.0,OK
INV001480,CI-0123,Atlas Fiber,Voice/UCaaS,2025-04-01,971.69,971.69,Active,0.0,OK
INV001481,CI-0123,Atlas Fiber,Voice/UCaaS,2025-05-01,971.69,971.69,Active,0.0,OK
INV001482,CI-0123,Atlas Fiber,Voice/UCaaS,2025-06-01,971.69,971.69,Active,0.0,OK
INV001483,CI-0123,Atlas Fiber,Voice/UCaaS,2025-07-01,971.69,971.69,Active,0.0,OK
INV001484,CI-0123,Atlas Fiber,Voice/UCaaS,2025-08-01,971.69,971.69,Active,0.0,OK
INV001485,CI-0123,Atlas Fiber,Voice/UCaaS,2025-09-01,971.69,971.69,Active,0.0,OK
INV001486,CI-0123,Atlas Fiber,Voice/UCaaS,2025-10-01,971.69,971.69,Active,0.0,OK
