invoice_id,ci_id,vendor,service_area,period,contracted_rate,billed_amount,ci_status,planted_error
INV001269,CI-0105,Meridian Networks,Data Center Net,2025-09-01,1457.52,1457.52,Active,none
INV001270,CI-0105,Meridian Networks,Data Center Net,2025-10-01,1457.52,1457.52,Active,none
INV001271,CI-0105,Meridian Networks,Data Center Net,2025-11-01,1457.52,1457.52,Active,none
INV001272,CI-0105,Meridian Networks,Data Center Net,2025-12-01,1457.52,1457.52,Active,none
INV001273,CI-0106,BlueRidge Comms,Data Center Net,2025-01-01,942.17,942.17,Active,none
INV001274,CI-0106,BlueRidge Comms,Data Center Net,2025-02-01,942.17,942.17,Active,none
INV001275,CI-0106,BlueRidge Comms,Data Center Net,2025-03-01,942.17,942.17,Active,none
INV001276,CI-0106,BlueRidge Comms,Data Center Net,2025-04-01,942.17,1225.63,Active,rate_overcharge
INV001277,CI-0106,BlueRidge Comms,Data Center Net,2025-05-01,942.17,942.17,Active,none
INV001278,CI-0106,BlueRidge Comms,Data Center Net,2025-06-01,942.17,942.17,Active,none
INV001279,CI-0106,BlueRidge Comms,Data Center Net,2025-07-01,942.17,942.17,Active,none
INV001280,CI-0106,BlueRidge Comms,Data Center Net,2025-08-01,942.17,942.17,Active,none
INV001281,CI-0106,BlueRidge Comms,Data Center Net,2025-09-01,942.17,942.17,Active,none
INV001282,CI-0106,BlueRidge Comms,Data Center Net,2025-10-01,942.17,942.17,Active,none
INV001283,CI-0106,BlueRidge Comms,Data Center Net,2025-11-01,942.17,942.17,Active,none
INV001284,CI-0106,BlueRidge Comms,Data Center Net,2025-12-01,942.17,942.17,Active,none
INV001297,CI-0108,Meridian Networks,Voice/UCaaS,2025-01-01,1104.65,1104.65,Active,none
INV001298,CI-0108,Meridian Networks,Voice/UCaaS,2025-02-01,1104.65,1104.65,Active,none
INV001299,CI-0108,Meridian Networks,Voice/UCaaS,2025-03-01,1104.65,1104.65,Active,none
INV001300,CI-0108,Meridian Networks,Voice/UCaaS,2025-04-01,1104.65,1104.65,Active,none
INV001301,CI-0108,Meridian Networks,Voice/UCaaS,2025-05-01,1104.65,1104.65,Active,none
INV001302,CI-0108,Meridian Networks,Voice/UCaaS,2025-06-01,1104.65,1104.65,Active,none
INV001303,CI-0108,Meridian Networks,Voice/UCaaS,2025-07-01,1104.65,1104.65,Active,none
INV001304,CI-0108,Meridian Networks,Voice/UCaaS,2025-08-01,1104.65,1104.65,Active,none
INV001305,CI-0108,Meridian Networks,Voice/UCaaS,2025-09-01,1104.65,1104.65,Active,none
INV001306,CI-0108,Meridian Networks,Voice/UCaaS,2025-10-01,1104.65,1104.65,Active,none
INV001307,CI-0108,Meridian Networks,Voice/UCaaS,2025-11-01,1104.65,1104.65,Active,none
INV001308,CI-0108,Meridian Networks,Voice/UCaaS,2025-12-01,1104.65,1104.65,Active,none
INV001309,CI-0109,NorthStar Telecom,Data Center Net,2025-01-01,815.71,815.71,Active,none
INV001310,CI-0109,NorthStar Telecom,Data Center Net,2025-02-01,815.71,815.71,Active,none
INV001311,CI-0109,NorthStar Telecom,Data Center Net,2025-03-01,815.71,815.71,Active,none
INV001312,CI-0109,NorthStar Telecom,Data Center Net,2025-04-01,815.71,815.71,Active,none
INV001313,CI-0109,NorthStar Telecom,Data Center Net,2025-05-01,815.71,815.71,Active,none
INV001314,CI-0109,NorthStar Telecom,Data Center Net,2025-06-01,815.71,815.71,Active,none
INV001315,CI-0109,NorthStar Telecom,Data Center Net,2025-07-01,815.71,815.71,Active,none
INV001316,CI-0109,NorthStar Telecom,Data Center Net,2025-08-01,815.71,815.71,Active,none
INV001317,CI-0109,NorthStar Telecom,Data Center Net,2025-09-01,815.71,815.71,Active,none
INV001318,CI-0109,NorthStar Telecom,Data Center Net,2025-10-01,815.71,815.71,Active,none
INV001319,CI-0109,NorthStar Telecom,Data Center Net,2025-11-01,815.71,815.71,Active,none
INV001320,CI-0109,NorthStar Telecom,Data Center Net,2025-12-01,815.71,815.71,Active,none
INV001321,CI-0110,Atlas Fiber,Wireless/Mobile,2025-01-01,1111.83,1111.83,Active,none
INV001322,CI-0110,Atlas Fiber,Wireless/Mobile,2025-02-01,1111.83,1111.83,Active,none
INV001323,CI-0110,Atlas Fiber,Wireless/Mobile,2025-03-01,1111.83,1111.83,Active,none
INV001324,CI-0110,Atlas Fiber,Wireless/Mobile,2025-04-01,1111.83,1111.83,Active,none
INV001325,CI-0110,Atlas Fiber,Wireless/Mobile,2025-05-01,1111.83,1111.83,Active,none
INV001326,CI-0110,Atlas Fiber,Wireless/Mobile,2025-06-01,1111.83,1111.83,Active,none
INV001327,CI-0110,Atlas Fiber,Wireless/Mobile,2025-07-01,1111.83,1111.83,Active,none
INV001328,CI-0110,Atlas Fiber,Wireless/Mobile,2025-08-01,1111.83,1111.83,Active,none
INV001329,CI-0110,Atlas Fiber,Wireless/Mobile,2025-09-01,1111.83,1111.83,Active,none
INV001330,CI-0110,Atlas Fiber,Wireless/Mobile,2025-10-01,1111.83,1111.83,Active,none
INV001331,CI-0110,Atlas Fiber,Wireless/Mobile,2025-11-01,1111.83,1111.83,Active,none
INV001332,CI-0110,Atlas Fiber,Wireless/Mobile,2025-12-01,1111.83,1111.83,Active,none
INV001341,CI-0111,NorthStar Telecom,Data Center Net,2025-09-01,1182.33,1182.33,Decommissioned,ghost_circuit
INV001345,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-01-01,1198.03,1198.03,Active,none
INV001346,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-02-01,1198.03,1198.03,Active,none
INV001347,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-03-01,1198.03,1198.03,Active,none
INV001348,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-04-01,1198.03,1198.03,Active,none
INV001349,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-05-01,1198.03,1198.03,Active,none
INV001350,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-06-01,1198.03,1198.03,Active,none
INV001351,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-07-01,1198.03,1198.03,Active,none
INV001352,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-08-01,1198.03,1198.03,Active,none
INV001353,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-09-01,1198.03,1198.03,Active,none
INV001354,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-10-01,1198.03,1198.03,Active,none
INV001355,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-11-01,1198.03,1198.03,Active,none
INV001356,CI-0112,NorthStar Telecom,Cloud Connectivity,2025-12-01,1198.03,1198.03,Active,none
INV001357,CI-0113,Atlas Fiber,Voice/UCaaS,2025-01-01,1250.28,1250.28,Active,none
INV001358,CI-0113,Atlas Fiber,Voice/UCaaS,2025-02-01,1250.28,1250.28,Active,none
INV001359,CI-0113,Atlas Fiber,Voice/UCaaS,2025-03-01,1250.28,1250.28,Active,none
INV001360,CI-0113,Atlas Fiber,Voice/UCaaS,2025-04-01,1250.28,1250.28,Active,none
INV001361,CI-0113,Atlas Fiber,Voice/UCaaS,2025-05-01,1250.28,1559.66,Active,rate_overcharge
INV001362,CI-0113,Atlas Fiber,Voice/UCaaS,2025-06-01,1250.28,1250.28,Active,none
INV001363,CI-0113,Atlas Fiber,Voice/UCaaS,2025-07-01,1250.28,1250.28,Active,none
INV001364,CI-0113,Atlas Fiber,Voice/UCaaS,2025-08-01,1250.28,1250.28,Active,none
INV001365,CI-0113,Atlas Fiber,Voice/UCaaS,2025-09-01,1250.28,1250.28,Active,none
INV001366,CI-0113,Atlas Fiber,Voice/UCaaS,2025-10-01,1250.28,1250.28,Active,none
INV001367,CI-0113,Atlas Fiber,Voice/UCaaS,2025-11-01,1250.28,1250.28,Active,none
INV001368,CI-0113,Atlas Fiber,Voice/UCaaS,2025-12-01,1250.28,1250.28,Active,none
INV001369,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-01-01,1248.89,1248.89,Active,none
INV001370,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-02-01,1248.89,1248.89,Active,none
INV001371,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-03-01,1248.89,1248.89,Active,none
INV001372,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-04-01,1248.89,1248.89,Active,none
INV001373,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-05-01,1248.89,1248.89,Active,none
INV001374,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-06-01,1248.89,1248.89,Active,none
INV001375,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-07-01,1248.89,1832.57,Active,rate_overcharge
INV001376,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-08-01,1248.89,1800.89,Active,rate_overcharge
INV001377,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-09-01,1248.89,1248.89,Active,none
INV001378,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-10-01,1248.89,1248.89,Active,none
INV001379,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-11-01,1248.89,1248.89,Active,none
INV001380,CI-0114,BlueRidge Comms,Cloud Connectivity,2025-12-01,1248.89,1248.89,Active,none
INV001381,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-01-01,1230.39,1230.39,Active,none
INV001382,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-02-01,1230.39,1230.39,Active,none
INV001383,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-03-01,1230.39,1230.39,Active,none
INV001384,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-04-01,1230.39,1230.39,Active,none
INV001385,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-05-01,1230.39,1230.39,Active,none
INV001386,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-06-01,1230.39,1230.39,Active,none
INV001387,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-07-01,1230.39,1230.39,Active,none
INV001388,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-08-01,1230.39,1230.39,Active,none
INV001389,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-09-01,1230.39,1230.39,Active,none
INV001390,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-10-01,1230.39,1230.39,Active,none
INV001391,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-11-01,1230.39,1230.39,Active,none
INV001392,CI-0115,BlueRidge Comms,Cloud Connectivity,2025-12-01,1230.39,1230.39,Active,none
INV001393,CI-0116,Cascade Mobile,WAN/Circuits,2025-01-01,675.25,675.25,Active,none
INV001394,CI-0116,Cascade Mobile,WAN/Circuits,2025-02-01,675.25,675.25,Active,none
INV001395,CI-0116,Cascade Mobile,WAN/Circuits,2025-03-01,675.25,675.25,Active,none
INV001396,CI-0116,Cascade Mobile,WAN/Circuits,2025-04-01,675.25,675.25,Active,none
INV001397,CI-0116,Cascade Mobile,WAN/Circuits,2025-05-01,675.25,675.25,Active,none
INV001398,CI-0116,Cascade Mobile,WAN/Circuits,2025-06-01,675.25,675.25,Active,none
INV001399,CI-0116,Cascade Mobile,WAN/Circuits,2025-07-01,675.25,675.25,Active,none
INV001400,CI-0116,Cascade Mobile,WAN/Circuits,2025-08-01,675.25,675.25,Active,ghost_circuit
INV001401,CI-0116,Cascade Mobile,WAN/Circuits,2025-09-01,675.25,675.25,Active,none
INV001402,CI-0116,Cascade Mobile,WAN/Circuits,2025-10-01,675.25,675.25,Active,none
INV001403,CI-0116,Cascade Mobile,WAN/Circuits,2025-11-01,675.25,675.25,Active,none
INV001404,CI-0116,Cascade Mobile,WAN/Circuits,2025-12-01,675.25,675.25,Active,none
INV001405,CI-0117,Meridian Networks,WAN/Circuits,2025-01-01,1003.53,1003.53,Active,none
INV001406,CI-0117,Meridian Networks,WAN/Circuits,2025-02-01,1003.53,1003.53,Active,none
INV001407,CI-0117,Meridian Networks,WAN/Circuits,2025-03-01,1003.53,1003.53,Active,none
INV001408,CI-0117,Meridian Networks,WAN/Circuits,2025-04-01,1003.53,1003.53,Active,none
INV001409,CI-0117,Meridian Networks,WAN/Circuits,2025-05-01,1003.53,1003.53,Active,none
INV001410,CI-0117,Meridian Networks,WAN/Circuits,2025-06-01,1003.53,1003.53,Active,none
INV001411,CI-0117,Meridian Networks,WAN/Circuits,2025-07-01,1003.53,1003.53,Active,none
INV001412,CI-0117,Meridian Networks,WAN/Circuits,2025-08-01,1003.53,1003.53,Active,none
INV001413,CI-0117,Meridian Networks,WAN/Circuits,2025-09-01,1003.53,1003.53,Active,none
INV001414,CI-0117,Meridian Networks,WAN/Circuits,2025-10-01,1003.53,1003.53,Active,none
INV001415,CI-0117,Meridian Networks,WAN/Circuits,2025-11-01,1003.53,1003.53,Active,none
INV001416,CI-0117,Meridian Networks,WAN/Circuits,2025-12-01,1003.53,1003.53,Active,none
INV001417,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-01-01,821.81,821.81,Active,none
INV001418,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-02-01,821.81,821.81,Active,none
INV001419,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-03-01,821.81,821.81,Active,none
INV001420,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-04-01,821.81,821.81,Active,none
INV001421,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-05-01,821.81,821.81,Active,none
INV001422,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-06-01,821.81,821.81,Active,none
INV001423,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-07-01,821.81,821.81,Active,none
INV001424,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-08-01,821.81,821.81,Active,none
INV001425,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-09-01,821.81,821.81,Active,none
INV001426,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-10-01,821.81,1128.59,Active,rate_overcharge
INV001427,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-11-01,821.81,821.81,Active,none
INV001428,CI-0118,NorthStar Telecom,Wireless/Mobile,2025-12-01,821.81,821.81,Active,none
INV001429,CI-0119,Cascade Mobile,WAN/Circuits,2025-01-01,978.33,978.33,Active,none
INV001430,CI-0119,Cascade Mobile,WAN/Circuits,2025-02-01,978.33,978.33,Active,none
INV001431,CI-0119,Cascade Mobile,WAN/Circuits,2025-03-01,978.33,978.33,Active,none
INV001432,CI-0119,Cascade Mobile,WAN/Circuits,2025-04-01,978.33,978.33,Active,none
INV001433,CI-0119,Cascade Mobile,WAN/Circuits,2025-05-01,978.33,978.33,Active,none
INV001434,CI-0119,Cascade Mobile,WAN/Circuits,2025-06-01,978.33,978.33,Active,none
INV001435,CI-0119,Cascade Mobile,WAN/Circuits,2025-07-01,978.33,978.33,Active,none
INV001436,CI-0119,Cascade Mobile,WAN/Circuits,2025-08-01,978.33,978.33,Active,none
INV001437,CI-0119,Cascade Mobile,WAN/Circuits,2025-09-01,978.33,978.33,Active,none
INV001438,CI-0119,Cascade Mobile,WAN/Circuits,2025-10-01,978.33,978.33,Active,none
INV001439,CI-0119,Cascade Mobile,WAN/Circuits,2025-11-01,978.33,978.33,Active,none
INV001440,CI-0119,Cascade Mobile,WAN/Circuits,2025-12-01,978.33,978.33,Active,ghost_circuit
INV001441,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-01-01,691.1,691.1,Active,none
INV001442,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-02-01,691.1,691.1,Active,none
INV001443,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-03-01,691.1,691.1,Active,none
INV001444,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-04-01,691.1,691.1,Active,none
INV001445,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-05-01,691.1,691.1,Active,none
INV001446,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-06-01,691.1,691.1,Active,none
INV001447,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-07-01,691.1,691.1,Active,none
INV001448,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-08-01,691.1,691.1,Active,none
INV001449,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-09-01,691.1,691.1,Active,none
INV001450,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-10-01,691.1,691.1,Active,none
INV001451,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-11-01,691.1,691.1,Active,none
INV001452,CI-0120,NorthStar Telecom,Voice/UCaaS,2025-12-01,691.1,691.1,Active,none
INV001477,CI-0123,Atlas Fiber,Voice/UCaaS,2025-01-01,971.69,971.69,Active,none
INV001478,CI-0123,Atlas Fiber,Voice/UCaaS,2025-02-01,971.69,971.69,Active,none
INV001479,CI-0123,Atlas Fiber,Voice/UCaaS,2025-03-01,971.69,971.69,Active,none
INV001480,CI-0123,Atlas Fiber,Voice/UCaaS,2025-04-01,971.69,971.69,Active,none
INV001481,CI-0123,Atlas Fiber,Voice/UCaaS,2025-05-01,971.69,971.69,Active,none
INV001482,CI-0123,Atlas Fiber,Voice/UCaaS,2025-06-01,971.69,971.69,Active,none
INV001483,CI-0123,Atlas Fiber,Voice/UCaaS,2025-07-01,971.69,971.69,Active,none
INV001484,CI-0123,Atlas Fiber,Voice/UCaaS,2025-08-01,971.69,971.69,Active,none
INV001485,CI-0123,Atlas Fiber,Voice/UCaaS,2025-09-01,971.69,971.69,Active,none
INV001486,CI-0123,Atlas Fiber,Voice/UCaaS,2025-10-01,971.69,971.69,Active,none
INV001487,CI-0123,Atlas Fiber,Voice/UCaaS,2025-11-01,971.69,971.69,Active,none
INV001488,CI-0123,Atlas Fiber,Voice/UCaaS,2025-12-01,971.69,971.69,Active,none
INV001501,CI-0125,Cascade Mobile,Cloud Connectivity,2025-01-01,789.55,789.55,Active,none
INV001502,CI-0125,Cascade Mobile,Cloud Connectivity,2025-02-01,789.55,789.55,Active,none
INV001503,CI-0125,Cascade Mobile,Cloud Connectivity,2025-03-01,789.55,789.55,Active,none
INV001504,CI-0125,Cascade Mobile,Cloud Connectivity,2025-04-01,789.55,789.55,Active,none
INV001505,CI-0125,Cascade Mobile,Cloud Connectivity,2025-05-01,789.55,789.55,Active,none
INV001506,CI-0125,Cascade Mobile,Cloud Connectivity,2025-06-01,789.55,789.55,Active,none
INV001507,CI-0125,Cascade Mobile,Cloud Connectivity,2025-07-01,789.55,789.55,Active,none
INV001508,CI-0125,Cascade Mobile,Cloud Connectivity,2025-08-01,789.55,789.55,Active,none
INV001509,CI-0125,Cascade Mobile,Cloud Connectivity,2025-09-01,789.55,789.55,Active,none
INV001510,CI-0125,Cascade Mobile,Cloud Connectivity,2025-10-01,789.55,789.55,Active,none
INV001511,CI-0125,Cascade Mobile,Cloud Connectivity,2025-11-01,789.55,789.55,Active,none
INV001512,CI-0125,Cascade Mobile,Cloud Connectivity,2025-12-01,789.55,789.55,Active,none
INV001513,CI-0126,Cascade Mobile,WAN/Circuits,2025-01-01,731.0,731.0,Active,none
INV001514,CI-0126,Cascade Mobile,WAN/Circuits,2025-02-01,731.0,731.0,Active,none
INV001515,CI-0126,Cascade Mobile,WAN/Circuits,2025-03-01,731.0,731.0,Active,none
INV001516,CI-0126,Cascade Mobile,WAN/Circuits,2025-04-01,731.0,731.0,Active,none
INV001517,CI-0126,Cascade Mobile,WAN/Circuits,2025-05-01,731.0,731.0,Active,none
INV001518,CI-0126,Cascade Mobile,WAN/Circuits,2025-06-01,731.0,731.0,Active,none
INV001519,CI-0126,Cascade Mobile,WAN/Circuits,2025-07-01,731.0,731.0,Active,none
INV001520,CI-0126,Cascade Mobile,WAN/Circuits,2025-08-01,731.0,731.0,Active,none
INV001521,CI-0126,Cascade Mobile,WAN/Circuits,2025-09-01,731.0,731.0,Active,none
INV001522,CI-0126,Cascade Mobile,WAN/Circuits,2025-10-01,731.0,731.0,Active,none
INV001523,CI-0126,Cascade Mobile,WAN/Circuits,2025-11-01,731.0,731.0,Active,none
INV001524,CI-0126,Cascade Mobile,WAN/Circuits,2025-12-01,731.0,1462.0,Active,duplicate
INV001525,CI-0127,BlueRidge Comms,Data Center Net,2025-01-01,1166.72,1166.72,Active,none
INV001526,CI-0127,BlueRidge Comms,Data Center Net,2025-02-01,1166.72,1166.72,Active,none
INV001527,CI-0127,BlueRidge Comms,Data Center Net,2025-03-01,1166.72,1166.72,Active,none
INV001528,CI-0127,BlueRidge Comms,Data Center Net,2025-04-01,1166.72,1166.72,Active,none
INV001529,CI-0127,BlueRidge Comms,Data Center Net,2025-05-01,1166.72,1166.72,Active,none
INV001530,CI-0127,BlueRidge Comms,Data Center Net,2025-06-01,1166.72,1166.72,Active,none
INV001531,CI-0127,BlueRidge Comms,Data Center Net,2025-07-01,1166.72,1166.72,Active,none
INV001532,CI-0127,BlueRidge Comms,Data Center Net,2025-08-01,1166.72,1166.72,Active,ghost_circuit
INV001533,CI-0127,BlueRidge Comms,Data Center Net,2025-09-01,1166.72,1166.72,Active,none
INV001534,CI-0127,BlueRidge Comms,Data Center Net,2025-10-01,1166.72,1166.72,Active,none
INV001535,CI-0127,BlueRidge Comms,Data Center Net,2025-11-01,1166.72,1166.72,Active,none
INV001536,CI-0127,BlueRidge Comms,Data Center Net,2025-12-01,1166.72,1166.72,Active,none
INV001537,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-01-01,998.06,998.06,Active,none
INV001538,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-02-01,998.06,998.06,Active,none
INV001539,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-03-01,998.06,998.06,Active,none
INV001540,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-04-01,998.06,998.06,Active,none
INV001541,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-05-01,998.06,998.06,Active,none
INV001542,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-06-01,998.06,998.06,Active,none
INV001543,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-07-01,998.06,998.06,Active,none
INV001544,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-08-01,998.06,998.06,Active,none
INV001545,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-09-01,998.06,998.06,Active,none
INV001546,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-10-01,998.06,998.06,Active,none
INV001547,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-11-01,998.06,998.06,Active,none
INV001548,CI-0128,NorthStar Telecom,Cloud Connectivity,2025-12-01,998.06,998.06,Active,none
INV001549,CI-0129,Meridian Networks,Cloud Connectivity,2025-01-01,1530.38,1530.38,Active,none
INV001550,CI-0129,Meridian Networks,Cloud Connectivity,2025-02-01,1530.38,1530.38,Active,none
INV001551,CI-0129,Meridian Networks,Cloud Connectivity,2025-03-01,1530.38,1530.38,Active,none
INV001552,CI-0129,Meridian Networks,Cloud Connectivity,2025-04-01,1530.38,1530.38,Active,none
INV001553,CI-0129,Meridian Networks,Cloud Connectivity,2025-05-01,1530.38,1530.38,Active,none
INV001554,CI-0129,Meridian Networks,Cloud Connectivity,2025-06-01,1530.38,1530.38,Active,none
INV001555,CI-0129,Meridian Networks,Cloud Connectivity,2025-07-01,1530.38,1530.38,Active,none
INV001556,CI-0129,Meridian Networks,Cloud Connectivity,2025-08-01,1530.38,1530.38,Active,none
INV001557,CI-0129,Meridian Networks,Cloud Connectivity,2025-09-01,1530.38,1530.38,Active,none
INV001558,CI-0129,Meridian Networks,Cloud Connectivity,2025-10-01,1530.38,1530.38,Active,none
INV001559,CI-0129,Meridian Networks,Cloud Connectivity,2025-11-01,1530.38,1530.38,Active,none
INV001560,CI-0129,Meridian Networks,Cloud Connectivity,2025-12-01,1530.38,1530.38,Active,none
INV001561,CI-0130,Cascade Mobile,Cloud Connectivity,2025-01-01,816.5,816.5,Active,none
INV001562,CI-0130,Cascade Mobile,Cloud Connectivity,2025-02-01,816.5,816.5,Active,none
INV001563,CI-0130,Cascade Mobile,Cloud Connectivity,2025-03-01,816.5,816.5,Active,none
INV001564,CI-0130,Cascade Mobile,Cloud Connectivity,2025-04-01,816.5,816.5,Active,none
