incident_id,ci_id,service_area,site,vendor,priority,opened,mttr_hours,cost_to_resolve
INC001176,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-03-01,59.6,7315.55
INC001177,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-03-01,29.9,3773.22
INC001178,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-04-01,20.8,2240.94
INC001179,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-04-01,14.9,1951.59
INC001180,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-04-01,41.8,5728.88
INC001181,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-04-01,69.2,5996.81
INC001182,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-05-01,74.1,8543.56
INC001183,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-05-01,67.0,6942.58
INC001184,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-05-01,30.2,2830.31
INC001185,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-05-01,46.6,5145.4
INC001186,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-06-01,17.3,1529.66
INC001187,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-06-01,41.3,4832.42
INC001188,CI-0094,Contact Center,SITE-01,Meridian Networks,P2,2025-06-01,12.7,1517.69
INC001189,CI-0094,Contact Center,SITE-01,Meridian Networks,P2,2025-07-01,12.5,1161.95
INC001190,CI-0094,Contact Center,SITE-01,Meridian Networks,P2,2025-07-01,8.2,1055.77
INC001191,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-07-01,26.6,3112.51
INC001192,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-08-01,15.6,2110.84
INC001193,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-08-01,27.5,3707.24
INC001194,CI-0094,Contact Center,SITE-01,Meridian Networks,P2,2025-08-01,7.3,689.1
INC001195,CI-0094,Contact Center,SITE-01,Meridian Networks,P2,2025-09-01,15.4,1641.31
INC001196,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-09-01,13.4,1706.59
INC001197,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-09-01,26.0,2916.75
INC001198,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-09-01,21.0,1867.58
INC001199,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-09-01,13.2,1121.95
INC001200,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-10-01,30.0,3242.34
INC001201,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-11-01,34.5,3617.27
INC001202,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-11-01,51.6,4533.14
INC001203,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-11-01,16.2,1699.14
INC001204,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-11-01,25.3,2836.97
INC001205,CI-0094,Contact Center,SITE-01,Meridian Networks,P1,2025-11-01,5.9,514.16
INC001206,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-11-01,29.1,2673.24
INC001207,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-11-01,57.3,5555.39
INC001208,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-11-01,14.6,1255.13
INC001209,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-11-01,59.6,7628.04
INC001210,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-12-01,21.0,2392.58
INC001211,CI-0094,Contact Center,SITE-01,Meridian Networks,P3,2025-12-01,33.1,2823.12
INC001212,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-12-01,44.8,3818.09
INC001213,CI-0094,Contact Center,SITE-01,Meridian Networks,P4,2025-12-01,47.6,5941.92
INC001214,CI-0095,Wireless/Mobile,SITE-14,Cascade Mobile,P3,2025-01-01,15.1,1368.4
INC001215,CI-0095,Wireless/Mobile,SITE-14,Cascade Mobile,P3,2025-02-01,36.3,3523.77
INC001216,CI-0095,Wireless/Mobile,SITE-14,Cascade Mobile,P1,2025-02-01,8.4,1052.77
INC001217,CI-0095,Wireless/Mobile,SITE-14,Cascade Mobile,P3,2025-06-01,32.6,3621.72
INC001218,CI-0095,Wireless/Mobile,SITE-14,Cascade Mobile,P3,2025-07-01,19.7,1898.53
INC001219,CI-0095,Wireless/Mobile,SITE-14,Cascade Mobile,P3,2025-08-01,37.5,4862.89
INC001220,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-01-01,17.9,1999.87
INC001221,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P2,2025-01-01,17.0,2116.7
INC001222,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-02-01,33.3,3511.43
INC001223,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-04-01,23.9,2622.82
INC001224,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P2,2025-04-01,17.1,1822.53
INC001225,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-04-01,34.6,4416.33
INC001226,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-06-01,13.1,1564.71
INC001227,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-07-01,16.3,2268.67
INC001228,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P4,2025-07-01,74.6,8369.09
INC001229,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-09-01,14.2,1261.85
INC001230,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P2,2025-11-01,15.7,1684.9
INC001231,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P2,2025-11-01,11.2,1033.92
INC001232,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-12-01,21.6,2019.53
INC001233,CI-0096,Wireless/Mobile,SITE-20,Cascade Mobile,P3,2025-12-01,32.1,4092.04
INC001234,CI-0097,Data Center Net,SITE-03,Meridian Networks,P2,2025-09-01,18.5,2463.13
INC001235,CI-0098,Cloud Connectivity,SITE-06,Cascade Mobile,P2,2025-01-01,15.6,1935.95
INC001236,CI-0098,Cloud Connectivity,SITE-06,Cascade Mobile,P3,2025-07-01,25.8,2688.63
INC001237,CI-0098,Cloud Connectivity,SITE-06,Cascade Mobile,P4,2025-07-01,30.1,2796.14
INC001238,CI-0098,Cloud Connectivity,SITE-06,Cascade Mobile,P3,2025-09-01,24.6,3207.1
INC001239,CI-0098,Cloud Connectivity,SITE-06,Cascade Mobile,P3,2025-12-01,17.9,2456.37
INC001240,CI-0099,WAN/Circuits,SITE-11,Atlas Fiber,P3,2025-02-01,18.8,1886.25
INC001241,CI-0099,WAN/Circuits,SITE-11,Atlas Fiber,P3,2025-02-01,22.3,2396.85
INC001242,CI-0099,WAN/Circuits,SITE-11,Atlas Fiber,P3,2025-02-01,19.9,1993.02
INC001243,CI-0099,WAN/Circuits,SITE-11,Atlas Fiber,P4,2025-04-01,41.9,4889.16
INC001244,CI-0099,WAN/Circuits,SITE-11,Atlas Fiber,P3,2025-05-01,36.3,3143.95
INC001245,CI-0099,WAN/Circuits,SITE-11,Atlas Fiber,P2,2025-07-01,10.4,1369.86
INC001246,CI-0099,WAN/Circuits,SITE-11,Atlas Fiber,P3,2025-07-01,19.5,1803.13
INC001247,CI-0099,WAN/Circuits,SITE-11,Atlas Fiber,P4,2025-08-01,45.5,4737.06
INC001248,CI-0100,Data Center Net,SITE-19,Atlas Fiber,P3,2025-03-01,29.8,2773.88
INC001249,CI-0100,Data Center Net,SITE-19,Atlas Fiber,P3,2025-05-01,34.1,4681.43
INC001250,CI-0100,Data Center Net,SITE-19,Atlas Fiber,P3,2025-06-01,25.9,2633.9
INC001251,CI-0100,Data Center Net,SITE-19,Atlas Fiber,P4,2025-08-01,76.3,7777.68
INC001252,CI-0100,Data Center Net,SITE-19,Atlas Fiber,P4,2025-10-01,26.1,2553.24
INC001253,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P2,2025-01-01,15.1,2078.54
INC001254,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P4,2025-03-01,62.2,8353.7
INC001255,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P4,2025-04-01,62.3,6216.86
INC001256,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P4,2025-04-01,65.1,8640.85
INC001257,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P4,2025-06-01,25.3,3007.86
INC001258,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P4,2025-08-01,70.1,7375.43
INC001259,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P3,2025-09-01,17.6,1552.94
INC001260,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P3,2025-09-01,26.3,2873.08
INC001261,CI-0101,Wireless/Mobile,SITE-14,Cascade Mobile,P4,2025-10-01,66.3,8400.18
INC001262,CI-0102,Data Center Net,SITE-16,Cascade Mobile,P2,2025-01-01,13.3,1436.69
INC001263,CI-0102,Data Center Net,SITE-16,Cascade Mobile,P3,2025-01-01,31.9,3013.34
INC001264,CI-0102,Data Center Net,SITE-16,Cascade Mobile,P3,2025-08-01,14.2,1801.71
INC001265,CI-0102,Data Center Net,SITE-16,Cascade Mobile,P4,2025-12-01,37.4,3393.14
INC001266,CI-0103,WAN/Circuits,SITE-12,Meridian Networks,P3,2025-02-01,37.5,4234.08
INC001267,CI-0103,WAN/Circuits,SITE-12,Meridian Networks,P3,2025-04-01,34.6,3843.95
INC001268,CI-0103,WAN/Circuits,SITE-12,Meridian Networks,P3,2025-06-01,25.3,2505.08
INC001269,CI-0103,WAN/Circuits,SITE-12,Meridian Networks,P3,2025-08-01,38.3,3492.42
INC001270,CI-0103,WAN/Circuits,SITE-12,Meridian Networks,P4,2025-10-01,59.5,6783.58
INC001271,CI-0104,Data Center Net,SITE-09,Cascade Mobile,P4,2025-01-01,67.7,8384.27
INC001272,CI-0104,Data Center Net,SITE-09,Cascade Mobile,P1,2025-03-01,8.9,820.2
INC001273,CI-0104,Data Center Net,SITE-09,Cascade Mobile,P2,2025-04-01,15.1,1398.52
INC001274,CI-0104,Data Center Net,SITE-09,Cascade Mobile,P3,2025-07-01,27.4,3096.38
INC001275,CI-0104,Data Center Net,SITE-09,Cascade Mobile,P4,2025-10-01,74.9,8236.22
INC001276,CI-0104,Data Center Net,SITE-09,Cascade Mobile,P4,2025-10-01,26.3,2389.2
INC001277,CI-0104,Data Center Net,SITE-09,Cascade Mobile,P3,2025-10-01,24.0,2616.79
INC001278,CI-0105,Data Center Net,SITE-04,Meridian Networks,P3,2025-01-01,30.5,3683.94
INC001279,CI-0105,Data Center Net,SITE-04,Meridian Networks,P1,2025-02-01,9.2,807.07
INC001280,CI-0105,Data Center Net,SITE-04,Meridian Networks,P3,2025-03-01,34.1,3688.02
INC001281,CI-0105,Data Center Net,SITE-04,Meridian Networks,P3,2025-05-01,26.2,2858.38
INC001282,CI-0105,Data Center Net,SITE-04,Meridian Networks,P3,2025-06-01,21.2,2837.17
INC001283,CI-0105,Data Center Net,SITE-04,Meridian Networks,P3,2025-08-01,31.2,3314.41
INC001284,CI-0105,Data Center Net,SITE-04,Meridian Networks,P3,2025-09-01,30.9,3295.53
INC001285,CI-0105,Data Center Net,SITE-04,Meridian Networks,P4,2025-09-01,33.0,2886.57
INC001286,CI-0105,Data Center Net,SITE-04,Meridian Networks,P1,2025-12-01,7.5,839.54
INC001287,CI-0106,Data Center Net,SITE-18,BlueRidge Comms,P2,2025-01-01,6.3,689.98
INC001288,CI-0106,Data Center Net,SITE-18,BlueRidge Comms,P4,2025-03-01,52.6,6480.31
INC001289,CI-0106,Data Center Net,SITE-18,BlueRidge Comms,P3,2025-08-01,37.9,3790.79
INC001290,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-01-01,16.1,1412.38
INC001291,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-02-01,24.0,2989.25
INC001292,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P4,2025-04-01,39.1,4880.24
INC001293,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P4,2025-06-01,63.8,7480.31
INC001294,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P2,2025-09-01,7.4,711.9
INC001295,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-09-01,34.1,3078.22
INC001296,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-10-01,26.0,2501.66
INC001297,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P4,2025-10-01,54.6,4980.05
INC001298,CI-0107,Cloud Connectivity,SITE-17,Meridian Networks,P2,2025-11-01,19.0,1718.96
INC001299,CI-0108,Voice/UCaaS,SITE-01,Meridian Networks,P3,2025-04-01,12.2,1290.32
INC001300,CI-0108,Voice/UCaaS,SITE-01,Meridian Networks,P3,2025-05-01,24.9,3271.48
INC001301,CI-0108,Voice/UCaaS,SITE-01,Meridian Networks,P4,2025-05-01,61.5,6773.59
INC001302,CI-0108,Voice/UCaaS,SITE-01,Meridian Networks,P3,2025-12-01,18.0,2040.69
INC001303,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P4,2025-01-01,44.1,5264.25
INC001304,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P4,2025-03-01,70.6,9066.56
INC001305,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P1,2025-03-01,3.0,400.86
INC001306,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P4,2025-04-01,66.3,8764.43
INC001307,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-04-01,15.7,1916.53
INC001308,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P2,2025-05-01,17.7,1641.14
INC001309,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-07-01,13.6,1393.79
INC001310,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-07-01,33.6,3554.43
INC001311,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P1,2025-09-01,6.1,544.69
INC001312,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P1,2025-11-01,8.5,944.67
INC001313,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P2,2025-11-01,10.0,1122.69
INC001314,CI-0109,Data Center Net,SITE-15,NorthStar Telecom,P1,2025-11-01,4.7,482.81
INC001315,CI-0110,Wireless/Mobile,SITE-02,Atlas Fiber,P3,2025-02-01,18.3,1962.29
INC001316,CI-0110,Wireless/Mobile,SITE-02,Atlas Fiber,P1,2025-03-01,6.5,848.54
INC001317,CI-0110,Wireless/Mobile,SITE-02,Atlas Fiber,P4,2025-07-01,58.4,6772.75
INC001318,CI-0110,Wireless/Mobile,SITE-02,Atlas Fiber,P3,2025-09-01,19.5,2377.46
INC001319,CI-0110,Wireless/Mobile,SITE-02,Atlas Fiber,P4,2025-10-01,68.7,9093.73
INC001320,CI-0110,Wireless/Mobile,SITE-02,Atlas Fiber,P4,2025-10-01,38.1,5082.84
INC001321,CI-0110,Wireless/Mobile,SITE-02,Atlas Fiber,P2,2025-11-01,8.1,809.61
INC001322,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P2,2025-02-01,10.3,970.09
INC001323,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-04-01,32.3,3228.27
INC001324,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P4,2025-04-01,54.8,7235.74
INC001325,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-06-01,22.6,2236.69
INC001326,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P4,2025-06-01,33.2,3305.13
INC001327,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-08-01,29.2,2588.73
INC001328,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-09-01,27.4,3805.03
INC001329,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-10-01,12.9,1479.79
INC001330,CI-0111,Data Center Net,SITE-15,NorthStar Telecom,P3,2025-11-01,19.9,1936.3
INC001331,CI-0112,Cloud Connectivity,SITE-17,NorthStar Telecom,P3,2025-01-01,30.3,2843.11
INC001332,CI-0112,Cloud Connectivity,SITE-17,NorthStar Telecom,P2,2025-01-01,8.7,1192.4
INC001333,CI-0112,Cloud Connectivity,SITE-17,NorthStar Telecom,P4,2025-05-01,41.5,5639.32
INC001334,CI-0112,Cloud Connectivity,SITE-17,NorthStar Telecom,P4,2025-06-01,53.2,4927.66
INC001335,CI-0112,Cloud Connectivity,SITE-17,NorthStar Telecom,P3,2025-07-01,31.5,3808.09
INC001336,CI-0112,Cloud Connectivity,SITE-17,NorthStar Telecom,P2,2025-11-01,16.3,1576.04
INC001337,CI-0113,Voice/UCaaS,SITE-03,Atlas Fiber,P3,2025-01-01,28.3,3856.5
INC001338,CI-0113,Voice/UCaaS,SITE-03,Atlas Fiber,P3,2025-01-01,13.8,1304.64
INC001339,CI-0113,Voice/UCaaS,SITE-03,Atlas Fiber,P3,2025-02-01,26.1,3598.34
INC001340,CI-0113,Voice/UCaaS,SITE-03,Atlas Fiber,P3,2025-05-01,13.7,1360.58
INC001341,CI-0113,Voice/UCaaS,SITE-03,Atlas Fiber,P3,2025-09-01,30.3,4150.9
INC001342,CI-0114,Cloud Connectivity,SITE-09,BlueRidge Comms,P2,2025-01-01,12.9,1576.79
INC001343,CI-0114,Cloud Connectivity,SITE-09,BlueRidge Comms,P3,2025-01-01,14.2,1456.23
INC001344,CI-0114,Cloud Connectivity,SITE-09,BlueRidge Comms,P4,2025-02-01,48.1,5844.22
INC001345,CI-0114,Cloud Connectivity,SITE-09,BlueRidge Comms,P4,2025-02-01,53.4,4722.51
INC001346,CI-0114,Cloud Connectivity,SITE-09,BlueRidge Comms,P3,2025-04-01,27.4,2733.65
INC001347,CI-0114,Cloud Connectivity,SITE-09,BlueRidge Comms,P3,2025-06-01,22.8,3092.78
INC001348,CI-0115,Cloud Connectivity,SITE-03,BlueRidge Comms,P3,2025-02-01,30.6,2656.94
INC001349,CI-0115,Cloud Connectivity,SITE-03,BlueRidge Comms,P3,2025-04-01,37.5,3485.07
INC001350,CI-0115,Cloud Connectivity,SITE-03,BlueRidge Comms,P2,2025-04-01,16.8,1429.52
INC001351,CI-0115,Cloud Connectivity,SITE-03,BlueRidge Comms,P3,2025-05-01,29.2,3359.1
INC001352,CI-0115,Cloud Connectivity,SITE-03,BlueRidge Comms,P3,2025-06-01,30.7,2652.7
INC001353,CI-0115,Cloud Connectivity,SITE-03,BlueRidge Comms,P3,2025-07-01,20.8,2686.9
INC001354,CI-0115,Cloud Connectivity,SITE-03,BlueRidge Comms,P4,2025-10-01,24.7,2598.34
INC001355,CI-0116,WAN/Circuits,SITE-12,Cascade Mobile,P3,2025-01-01,32.9,3868.17
INC001356,CI-0116,WAN/Circuits,SITE-12,Cascade Mobile,P3,2025-05-01,23.6,2492.9
INC001357,CI-0117,WAN/Circuits,SITE-19,Meridian Networks,P1,2025-02-01,8.0,895.53
INC001358,CI-0117,WAN/Circuits,SITE-19,Meridian Networks,P3,2025-04-01,19.4,1692.44
INC001359,CI-0118,Wireless/Mobile,SITE-02,NorthStar Telecom,P3,2025-03-01,34.6,4133.77
INC001360,CI-0118,Wireless/Mobile,SITE-02,NorthStar Telecom,P4,2025-03-01,61.7,7698.28
INC001361,CI-0118,Wireless/Mobile,SITE-02,NorthStar Telecom,P4,2025-06-01,76.5,7369.27
INC001362,CI-0118,Wireless/Mobile,SITE-02,NorthStar Telecom,P4,2025-08-01,42.9,3920.65
INC001363,CI-0118,Wireless/Mobile,SITE-02,NorthStar Telecom,P2,2025-08-01,11.8,1519.1
INC001364,CI-0118,Wireless/Mobile,SITE-02,NorthStar Telecom,P3,2025-08-01,28.1,2946.06
INC001365,CI-0118,Wireless/Mobile,SITE-02,NorthStar Telecom,P3,2025-09-01,16.9,1870.66
INC001366,CI-0118,Wireless/Mobile,SITE-02,NorthStar Telecom,P4,2025-11-01,71.5,7237.65
INC001367,CI-0119,WAN/Circuits,SITE-08,Cascade Mobile,P4,2025-04-01,68.1,7205.46
INC001368,CI-0119,WAN/Circuits,SITE-08,Cascade Mobile,P4,2025-04-01,76.2,10533.15
INC001369,CI-0119,WAN/Circuits,SITE-08,Cascade Mobile,P2,2025-05-01,19.1,1914.21
INC001370,CI-0119,WAN/Circuits,SITE-08,Cascade Mobile,P3,2025-10-01,21.6,2523.27
INC001371,CI-0119,WAN/Circuits,SITE-08,Cascade Mobile,P4,2025-11-01,51.9,6234.49
INC001372,CI-0119,WAN/Circuits,SITE-08,Cascade Mobile,P3,2025-11-01,22.6,2519.76
INC001373,CI-0119,WAN/Circuits,SITE-08,Cascade Mobile,P3,2025-11-01,20.1,2537.91
INC001374,CI-0120,Voice/UCaaS,SITE-20,NorthStar Telecom,P1,2025-01-01,4.6,531.38
INC001375,CI-0120,Voice/UCaaS,SITE-20,NorthStar Telecom,P3,2025-04-01,12.9,1178.91
INC001376,CI-0120,Voice/UCaaS,SITE-20,NorthStar Telecom,P3,2025-06-01,22.9,2658.1
INC001377,CI-0120,Voice/UCaaS,SITE-20,NorthStar Telecom,P2,2025-07-01,12.5,1510.42
INC001378,CI-0120,Voice/UCaaS,SITE-20,NorthStar Telecom,P3,2025-08-01,24.8,2878.34
INC001379,CI-0120,Voice/UCaaS,SITE-20,NorthStar Telecom,P4,2025-09-01,42.2,4994.49
INC001380,CI-0120,Voice/UCaaS,SITE-20,NorthStar Telecom,P2,2025-10-01,17.7,1635.28
INC001381,CI-0120,Voice/UCaaS,SITE-20,NorthStar Telecom,P3,2025-12-01,24.2,3305.87
INC001382,CI-0121,Data Center Net,SITE-07,BlueRidge Comms,P4,2025-01-01,35.9,4269.52
INC001383,CI-0121,Data Center Net,SITE-07,BlueRidge Comms,P3,2025-02-01,33.9,3919.84
INC001384,CI-0121,Data Center Net,SITE-07,BlueRidge Comms,P3,2025-03-01,32.7,3330.58
INC001385,CI-0121,Data Center Net,SITE-07,BlueRidge Comms,P2,2025-05-01,8.3,843.81
INC001386,CI-0121,Data Center Net,SITE-07,BlueRidge Comms,P4,2025-08-01,75.4,7785.45
INC001387,CI-0121,Data Center Net,SITE-07,BlueRidge Comms,P3,2025-09-01,38.2,4941.14
INC001388,CI-0122,Cloud Connectivity,SITE-03,Atlas Fiber,P3,2025-01-01,21.2,2227.13
INC001389,CI-0122,Cloud Connectivity,SITE-03,Atlas Fiber,P3,2025-04-01,25.4,2652.21
INC001390,CI-0122,Cloud Connectivity,SITE-03,Atlas Fiber,P3,2025-05-01,17.5,1520.64
INC001391,CI-0122,Cloud Connectivity,SITE-03,Atlas Fiber,P3,2025-06-01,21.5,2630.65
INC001392,CI-0122,Cloud Connectivity,SITE-03,Atlas Fiber,P2,2025-06-01,18.9,1672.49
INC001393,CI-0122,Cloud Connectivity,SITE-03,Atlas Fiber,P3,2025-07-01,18.6,1848.42
INC001394,CI-0122,Cloud Connectivity,SITE-03,Atlas Fiber,P2,2025-08-01,19.0,1865.25
INC001395,CI-0122,Cloud Connectivity,SITE-03,Atlas Fiber,P4,2025-12-01,37.8,3663.6
INC001396,CI-0123,Voice/UCaaS,SITE-10,Atlas Fiber,P3,2025-01-01,17.3,1479.88
INC001397,CI-0123,Voice/UCaaS,SITE-10,Atlas Fiber,P3,2025-02-01,17.6,2238.45
INC001398,CI-0123,Voice/UCaaS,SITE-10,Atlas Fiber,P2,2025-04-01,12.4,1406.49
INC001399,CI-0123,Voice/UCaaS,SITE-10,Atlas Fiber,P3,2025-05-01,13.8,1432.46
INC001400,CI-0123,Voice/UCaaS,SITE-10,Atlas Fiber,P4,2025-06-01,34.0,3159.93
INC001401,CI-0123,Voice/UCaaS,SITE-10,Atlas Fiber,P3,2025-08-01,36.3,4853.35
INC001402,CI-0123,Voice/UCaaS,SITE-10,Atlas Fiber,P3,2025-08-01,31.9,4310.55
INC001403,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-01-01,29.7,2613.61
INC001404,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-01-01,12.4,1617.08
INC001405,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-02-01,28.7,3522.79
INC001406,CI-0124,Contact Center,SITE-11,Meridian Networks,P2,2025-03-01,9.0,1228.45
INC001407,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-03-01,39.1,3765.74
INC001408,CI-0124,Contact Center,SITE-11,Meridian Networks,P2,2025-04-01,17.7,1526.03
INC001409,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-05-01,46.5,4148.12
INC001410,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-06-01,30.4,3111.54
INC001411,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-06-01,18.3,2219.59
INC001412,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-06-01,13.5,1860.09
INC001413,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-06-01,40.0,3688.51
INC001414,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-06-01,35.7,4217.57
INC001415,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-06-01,38.4,3863.54
INC001416,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-07-01,16.1,2214.25
INC001417,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-08-01,26.8,2435.93
INC001418,CI-0124,Contact Center,SITE-11,Meridian Networks,P2,2025-08-01,8.0,754.26
INC001419,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-08-01,38.3,4626.9
INC001420,CI-0124,Contact Center,SITE-11,Meridian Networks,P2,2025-09-01,18.5,2235.11
INC001421,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-09-01,31.0,3946.97
INC001422,CI-0124,Contact Center,SITE-11,Meridian Networks,P2,2025-09-01,10.5,1416.01
INC001423,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-09-01,29.7,3974.16
INC001424,CI-0124,Contact Center,SITE-11,Meridian Networks,P2,2025-10-01,18.1,2101.38
INC001425,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-11-01,49.0,6286.87
INC001426,CI-0124,Contact Center,SITE-11,Meridian Networks,P2,2025-11-01,9.1,1057.31
INC001427,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-12-01,26.7,2275.38
INC001428,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-12-01,13.3,1662.8
INC001429,CI-0124,Contact Center,SITE-11,Meridian Networks,P4,2025-12-01,68.3,8333.66
INC001430,CI-0124,Contact Center,SITE-11,Meridian Networks,P3,2025-12-01,20.1,2180.04
INC001431,CI-0125,Cloud Connectivity,SITE-14,Cascade Mobile,P3,2025-02-01,25.4,3062.82
INC001432,CI-0125,Cloud Connectivity,SITE-14,Cascade Mobile,P3,2025-05-01,18.7,2463.16
INC001433,CI-0125,Cloud Connectivity,SITE-14,Cascade Mobile,P4,2025-10-01,54.0,5277.44
INC001434,CI-0125,Cloud Connectivity,SITE-14,Cascade Mobile,P3,2025-12-01,26.0,2990.06
INC001435,CI-0126,WAN/Circuits,SITE-07,Cascade Mobile,P1,2025-02-01,7.9,1036.68
INC001436,CI-0126,WAN/Circuits,SITE-07,Cascade Mobile,P4,2025-03-01,43.6,4676.78
INC001437,CI-0126,WAN/Circuits,SITE-07,Cascade Mobile,P3,2025-04-01,37.5,3679.04
INC001438,CI-0126,WAN/Circuits,SITE-07,Cascade Mobile,P4,2025-08-01,37.0,3570.74
