ci_id,service_area,period,uptime_pct,latency_ms,packet_loss_pct,mtbf_hours
CI-0109,Data Center Net,2025-03-01,99.498,48.8,0.299,1387
CI-0109,Data Center Net,2025-04-01,99.579,34.8,0.085,1346
CI-0109,Data Center Net,2025-05-01,99.903,31.6,0.036,1491
CI-0109,Data Center Net,2025-06-01,99.635,19.2,0.194,1673
CI-0109,Data Center Net,2025-07-01,99.735,52.8,0.388,1789
CI-0109,Data Center Net,2025-08-01,100.0,41.1,0.224,1694
CI-0109,Data Center Net,2025-09-01,99.432,35.9,0.103,1579
CI-0109,Data Center Net,2025-10-01,99.404,29.5,0.262,1472
CI-0109,Data Center Net,2025-11-01,99.022,23.4,0.028,1323
CI-0109,Data Center Net,2025-12-01,99.724,36.8,0.36,1650
CI-0110,Wireless/Mobile,2025-01-01,99.922,39.9,0.231,1719
CI-0110,Wireless/Mobile,2025-02-01,99.876,38.0,0.391,1030
CI-0110,Wireless/Mobile,2025-03-01,99.513,32.6,0.373,1814
CI-0110,Wireless/Mobile,2025-04-01,99.165,46.3,0.024,1271
CI-0110,Wireless/Mobile,2025-05-01,99.53,32.5,0.0,1629
CI-0110,Wireless/Mobile,2025-06-01,99.804,43.4,0.135,1492
CI-0110,Wireless/Mobile,2025-07-01,99.591,48.5,0.0,1308
CI-0110,Wireless/Mobile,2025-08-01,99.602,26.3,0.161,1474
CI-0110,Wireless/Mobile,2025-09-01,99.403,35.5,0.294,1452
CI-0110,Wireless/Mobile,2025-10-01,99.464,33.7,0.199,1151
CI-0110,Wireless/Mobile,2025-11-01,99.738,31.4,0.389,1618
CI-0110,Wireless/Mobile,2025-12-01,99.951,26.9,0.144,1251
CI-0111,Data Center Net,2025-01-01,99.388,45.0,0.423,1270
CI-0111,Data Center Net,2025-02-01,99.463,34.4,0.288,1148
CI-0111,Data Center Net,2025-03-01,99.119,38.9,0.0,1410
CI-0111,Data Center Net,2025-04-01,99.649,38.3,0.179,1426
CI-0111,Data Center Net,2025-05-01,99.853,37.3,0.103,1507
CI-0111,Data Center Net,2025-06-01,99.715,48.7,0.318,1742
CI-0111,Data Center Net,2025-07-01,99.417,30.8,0.165,1471
CI-0111,Data Center Net,2025-08-01,99.298,45.1,0.333,1438
CI-0111,Data Center Net,2025-09-01,99.793,36.8,0.308,1231
CI-0111,Data Center Net,2025-10-01,99.556,34.5,0.294,1374
CI-0111,Data Center Net,2025-11-01,98.85,26.3,0.191,1512
CI-0111,Data Center Net,2025-12-01,100.0,39.7,0.212,1493
CI-0112,Cloud Connectivity,2025-01-01,99.931,30.3,0.179,1282
CI-0112,Cloud Connectivity,2025-02-01,100.0,38.1,0.094,1477
CI-0112,Cloud Connectivity,2025-03-01,99.753,33.0,0.12,1369
CI-0112,Cloud Connectivity,2025-04-01,99.702,32.1,0.132,1232
CI-0112,Cloud Connectivity,2025-05-01,99.623,33.6,0.152,1539
CI-0112,Cloud Connectivity,2025-06-01,99.824,40.6,0.283,1451
CI-0112,Cloud Connectivity,2025-07-01,99.43,26.6,0.111,1503
CI-0112,Cloud Connectivity,2025-08-01,99.364,35.8,0.055,1167
CI-0112,Cloud Connectivity,2025-09-01,99.846,31.2,0.074,1281
CI-0112,Cloud Connectivity,2025-10-01,99.727,46.0,0.14,1456
CI-0112,Cloud Connectivity,2025-11-01,99.921,20.5,0.495,1988
CI-0112,Cloud Connectivity,2025-12-01,98.788,34.2,0.092,1447
CI-0113,Voice/UCaaS,2025-01-01,99.474,41.5,0.183,1317
CI-0113,Voice/UCaaS,2025-02-01,99.548,39.1,0.022,1170
CI-0113,Voice/UCaaS,2025-03-01,100.0,29.9,0.179,1420
CI-0113,Voice/UCaaS,2025-04-01,99.764,49.2,0.287,1196
CI-0113,Voice/UCaaS,2025-05-01,99.185,31.8,0.16,1155
CI-0113,Voice/UCaaS,2025-06-01,99.846,26.3,0.424,1864
CI-0113,Voice/UCaaS,2025-07-01,99.526,38.5,0.015,1624
CI-0113,Voice/UCaaS,2025-08-01,99.451,26.3,0.157,1406
CI-0113,Voice/UCaaS,2025-09-01,99.502,42.6,0.082,1847
CI-0113,Voice/UCaaS,2025-10-01,99.202,47.9,0.048,1499
CI-0113,Voice/UCaaS,2025-11-01,99.453,32.3,0.32,1799
CI-0113,Voice/UCaaS,2025-12-01,99.957,31.8,0.228,1343
CI-0114,Cloud Connectivity,2025-01-01,99.303,25.8,0.134,1549
CI-0114,Cloud Connectivity,2025-02-01,99.026,34.6,0.427,1724
CI-0114,Cloud Connectivity,2025-03-01,99.424,23.8,0.269,1036
CI-0114,Cloud Connectivity,2025-04-01,99.933,33.3,0.475,1154
CI-0114,Cloud Connectivity,2025-05-01,99.875,34.2,0.15,1226
CI-0114,Cloud Connectivity,2025-06-01,99.779,40.4,0.468,1701
CI-0114,Cloud Connectivity,2025-07-01,99.422,27.0,0.0,1794
CI-0114,Cloud Connectivity,2025-08-01,99.367,46.8,0.279,1565
CI-0114,Cloud Connectivity,2025-09-01,99.508,40.3,0.198,1426
CI-0114,Cloud Connectivity,2025-10-01,99.809,33.8,0.08,1619
CI-0114,Cloud Connectivity,2025-11-01,99.581,38.9,0.132,1258
CI-0114,Cloud Connectivity,2025-12-01,100.0,47.4,0.333,1422
CI-0115,Cloud Connectivity,2025-01-01,99.51,46.1,0.147,1373
CI-0115,Cloud Connectivity,2025-02-01,100.0,34.6,0.465,1220
CI-0115,Cloud Connectivity,2025-03-01,99.755,51.6,0.204,1447
CI-0115,Cloud Connectivity,2025-04-01,99.25,43.7,0.084,1481
CI-0115,Cloud Connectivity,2025-05-01,99.23,47.5,0.373,1493
CI-0115,Cloud Connectivity,2025-06-01,99.254,47.3,0.145,1278
CI-0115,Cloud Connectivity,2025-07-01,99.071,29.8,0.0,1375
CI-0115,Cloud Connectivity,2025-08-01,99.823,32.0,0.253,1355
CI-0115,Cloud Connectivity,2025-09-01,99.62,50.4,0.148,1576
CI-0115,Cloud Connectivity,2025-10-01,99.13,47.2,0.128,1710
CI-0115,Cloud Connectivity,2025-11-01,99.563,39.9,0.301,1409
CI-0115,Cloud Connectivity,2025-12-01,99.928,28.9,0.317,1421
CI-0116,WAN/Circuits,2025-01-01,99.705,31.3,0.207,1285
CI-0116,WAN/Circuits,2025-02-01,99.674,35.4,0.119,1488
CI-0116,WAN/Circuits,2025-03-01,99.64,30.1,0.181,1298
CI-0116,WAN/Circuits,2025-04-01,100.0,43.5,0.241,1734
CI-0116,WAN/Circuits,2025-05-01,99.006,14.5,0.14,1224
CI-0116,WAN/Circuits,2025-06-01,99.529,36.6,0.338,1272
CI-0116,WAN/Circuits,2025-07-01,99.72,35.1,0.252,1396
CI-0116,WAN/Circuits,2025-08-01,100.0,34.2,0.466,1341
CI-0116,WAN/Circuits,2025-09-01,99.823,34.5,0.151,1626
CI-0116,WAN/Circuits,2025-10-01,99.51,13.7,0.0,1754
CI-0116,WAN/Circuits,2025-11-01,99.969,50.1,0.197,1241
CI-0116,WAN/Circuits,2025-12-01,99.474,35.1,0.049,1829
CI-0117,WAN/Circuits,2025-01-01,100.0,38.8,0.198,1241
CI-0117,WAN/Circuits,2025-02-01,100.0,35.6,0.157,1596
CI-0117,WAN/Circuits,2025-03-01,99.424,36.2,0.0,1717
CI-0117,WAN/Circuits,2025-04-01,99.569,44.3,0.17,1472
CI-0117,WAN/Circuits,2025-05-01,99.236,41.1,0.069,1402
CI-0117,WAN/Circuits,2025-06-01,99.6,36.0,0.0,1453
CI-0117,WAN/Circuits,2025-07-01,99.839,32.0,0.166,1532
CI-0117,WAN/Circuits,2025-08-01,99.562,26.8,0.195,1698
CI-0117,WAN/Circuits,2025-09-01,99.285,32.0,0.0,1688
CI-0117,WAN/Circuits,2025-10-01,99.572,28.2,0.214,1259
CI-0117,WAN/Circuits,2025-11-01,99.29,23.3,0.04,1771
CI-0117,WAN/Circuits,2025-12-01,99.38,38.7,0.075,1651
CI-0118,Wireless/Mobile,2025-01-01,99.292,35.3,0.208,1965
CI-0118,Wireless/Mobile,2025-02-01,99.789,30.3,0.303,1927
CI-0118,Wireless/Mobile,2025-03-01,99.111,28.3,0.164,1416
CI-0118,Wireless/Mobile,2025-04-01,99.5,24.6,0.411,1215
CI-0118,Wireless/Mobile,2025-05-01,99.54,43.4,0.195,1304
CI-0118,Wireless/Mobile,2025-06-01,99.195,33.2,0.086,1541
CI-0118,Wireless/Mobile,2025-07-01,99.18,41.5,0.217,1537
CI-0118,Wireless/Mobile,2025-08-01,100.0,31.5,0.091,1390
CI-0118,Wireless/Mobile,2025-09-01,99.542,34.3,0.075,1095
CI-0118,Wireless/Mobile,2025-10-01,99.432,37.9,0.22,1739
CI-0118,Wireless/Mobile,2025-11-01,100.0,41.1,0.407,1653
CI-0118,Wireless/Mobile,2025-12-01,100.0,49.8,0.343,1641
CI-0119,WAN/Circuits,2025-01-01,99.538,34.7,0.149,1624
CI-0119,WAN/Circuits,2025-02-01,99.384,33.5,0.0,1844
CI-0119,WAN/Circuits,2025-03-01,99.534,38.6,0.419,1560
CI-0119,WAN/Circuits,2025-04-01,100.0,25.1,0.56,1717
CI-0119,WAN/Circuits,2025-05-01,99.663,46.4,0.025,1442
CI-0119,WAN/Circuits,2025-06-01,100.0,20.1,0.284,1606
CI-0119,WAN/Circuits,2025-07-01,100.0,22.3,0.441,1388
CI-0119,WAN/Circuits,2025-08-01,99.466,25.2,0.037,1580
CI-0119,WAN/Circuits,2025-09-01,99.266,40.9,0.101,1257
CI-0119,WAN/Circuits,2025-10-01,99.442,37.7,0.158,1506
CI-0119,WAN/Circuits,2025-11-01,99.809,43.7,0.153,1291
CI-0119,WAN/Circuits,2025-12-01,99.623,38.8,0.0,1321
CI-0120,Voice/UCaaS,2025-01-01,99.384,33.3,0.086,1641
CI-0120,Voice/UCaaS,2025-02-01,99.118,22.4,0.15,1464
CI-0120,Voice/UCaaS,2025-03-01,99.164,30.1,0.14,1421
CI-0120,Voice/UCaaS,2025-04-01,99.646,29.7,0.422,1597
CI-0120,Voice/UCaaS,2025-05-01,99.358,35.8,0.219,1742
CI-0120,Voice/UCaaS,2025-06-01,99.42,41.1,0.206,1798
CI-0120,Voice/UCaaS,2025-07-01,99.987,36.6,0.161,1601
CI-0120,Voice/UCaaS,2025-08-01,99.546,48.4,0.212,1418
CI-0120,Voice/UCaaS,2025-09-01,99.462,25.3,0.283,1335
CI-0120,Voice/UCaaS,2025-10-01,99.929,24.7,0.219,1730
CI-0120,Voice/UCaaS,2025-11-01,98.954,51.1,0.136,1528
CI-0120,Voice/UCaaS,2025-12-01,99.771,40.8,0.241,1699
CI-0121,Data Center Net,2025-01-01,99.756,49.1,0.278,1892
CI-0121,Data Center Net,2025-02-01,99.87,20.6,0.592,1385
CI-0121,Data Center Net,2025-03-01,100.0,35.2,0.359,1362
CI-0121,Data Center Net,2025-04-01,99.788,33.0,0.437,1587
CI-0121,Data Center Net,2025-05-01,99.881,17.7,0.187,1582
CI-0121,Data Center Net,2025-06-01,99.667,42.7,0.145,1509
CI-0121,Data Center Net,2025-07-01,99.954,16.8,0.288,1433
CI-0121,Data Center Net,2025-08-01,99.326,37.7,0.384,1707
CI-0121,Data Center Net,2025-09-01,99.559,42.0,0.33,1482
CI-0121,Data Center Net,2025-10-01,99.392,29.9,0.326,1491
CI-0121,Data Center Net,2025-11-01,99.286,21.5,0.325,1390
CI-0121,Data Center Net,2025-12-01,99.699,44.9,0.004,1490
CI-0122,Cloud Connectivity,2025-01-01,99.549,38.0,0.386,1234
CI-0122,Cloud Connectivity,2025-02-01,99.771,43.3,0.172,1472
CI-0122,Cloud Connectivity,2025-03-01,99.726,37.8,0.287,1612
CI-0122,Cloud Connectivity,2025-04-01,99.305,42.9,0.375,1537
CI-0122,Cloud Connectivity,2025-05-01,99.152,34.1,0.229,1271
CI-0122,Cloud Connectivity,2025-06-01,99.492,23.7,0.291,1533
CI-0122,Cloud Connectivity,2025-07-01,99.106,37.8,0.192,1603
CI-0122,Cloud Connectivity,2025-08-01,99.483,28.6,0.084,1392
CI-0122,Cloud Connectivity,2025-09-01,99.606,36.2,0.171,1415
CI-0122,Cloud Connectivity,2025-10-01,99.495,55.1,0.084,1388
CI-0122,Cloud Connectivity,2025-11-01,100.0,38.4,0.0,1668
CI-0122,Cloud Connectivity,2025-12-01,99.327,42.3,0.168,1412
CI-0123,Voice/UCaaS,2025-01-01,100.0,39.5,0.346,1586
CI-0123,Voice/UCaaS,2025-02-01,99.467,39.9,0.381,1526
CI-0123,Voice/UCaaS,2025-03-01,100.0,41.8,0.232,1550
CI-0123,Voice/UCaaS,2025-04-01,99.641,25.0,0.186,1544
CI-0123,Voice/UCaaS,2025-05-01,99.475,37.7,0.203,1654
CI-0123,Voice/UCaaS,2025-06-01,99.799,36.3,0.0,1858
CI-0123,Voice/UCaaS,2025-07-01,99.557,34.4,0.149,1402
CI-0123,Voice/UCaaS,2025-08-01,100.0,46.1,0.267,1478
CI-0123,Voice/UCaaS,2025-09-01,99.786,35.6,0.171,1567
CI-0123,Voice/UCaaS,2025-10-01,99.468,37.0,0.231,1620
CI-0123,Voice/UCaaS,2025-11-01,99.414,40.7,0.064,1385
CI-0123,Voice/UCaaS,2025-12-01,99.441,26.4,0.352,1306
CI-0124,Contact Center,2025-01-01,99.39,45.9,0.323,1420
CI-0124,Contact Center,2025-02-01,99.296,43.3,0.744,1564
CI-0124,Contact Center,2025-03-01,99.761,38.1,0.746,1212
CI-0124,Contact Center,2025-04-01,99.987,44.5,0.929,1341
CI-0124,Contact Center,2025-05-01,99.51,30.1,1.268,1208
CI-0124,Contact Center,2025-06-01,99.314,28.2,1.215,1175
CI-0124,Contact Center,2025-07-01,99.574,33.8,1.756,1195
CI-0124,Contact Center,2025-08-01,99.773,40.2,1.749,1189
CI-0124,Contact Center,2025-09-01,99.221,46.8,1.934,1308
CI-0124,Contact Center,2025-10-01,99.498,51.8,2.115,947
CI-0124,Contact Center,2025-11-01,99.714,53.5,2.742,1049
CI-0124,Contact Center,2025-12-01,100.0,42.7,2.865,811
CI-0125,Cloud Connectivity,2025-01-01,99.726,16.3,0.032,1593
CI-0125,Cloud Connectivity,2025-02-01,99.206,38.4,0.336,1399
CI-0125,Cloud Connectivity,2025-03-01,99.309,31.2,0.055,1479
CI-0125,Cloud Connectivity,2025-04-01,99.631,32.6,0.451,1356
CI-0125,Cloud Connectivity,2025-05-01,100.0,26.7,0.211,1736
CI-0125,Cloud Connectivity,2025-06-01,99.939,31.6,0.283,1584
CI-0125,Cloud Connectivity,2025-07-01,99.438,39.9,0.479,1594
CI-0125,Cloud Connectivity,2025-08-01,99.77,40.4,0.0,1592
CI-0125,Cloud Connectivity,2025-09-01,99.295,30.3,0.524,1449
CI-0125,Cloud Connectivity,2025-10-01,99.378,44.2,0.058,1410
CI-0125,Cloud Connectivity,2025-11-01,99.975,35.3,0.0,1608
CI-0125,Cloud Connectivity,2025-12-01,99.481,47.3,0.109,1710
CI-0126,WAN/Circuits,2025-01-01,100.0,28.2,0.171,1577
CI-0126,WAN/Circuits,2025-02-01,99.343,37.2,0.166,1450
CI-0126,WAN/Circuits,2025-03-01,99.615,35.6,0.225,1380
CI-0126,WAN/Circuits,2025-04-01,99.433,34.1,0.193,1412
CI-0126,WAN/Circuits,2025-05-01,99.697,20.5,0.09,1444
CI-0126,WAN/Circuits,2025-06-01,99.343,48.0,0.203,1535
CI-0126,WAN/Circuits,2025-07-01,99.455,34.9,0.018,1466
CI-0126,WAN/Circuits,2025-08-01,99.319,32.8,0.0,1274
CI-0126,WAN/Circuits,2025-09-01,100.0,41.6,0.398,1777
CI-0126,WAN/Circuits,2025-10-01,99.802,31.4,0.044,1729
CI-0126,WAN/Circuits,2025-11-01,99.619,55.0,0.145,1894
CI-0126,WAN/Circuits,2025-12-01,99.553,45.7,0.455,1295
CI-0127,Data Center Net,2025-01-01,99.455,26.7,0.016,1633
CI-0127,Data Center Net,2025-02-01,99.541,35.4,0.283,1128
CI-0127,Data Center Net,2025-03-01,99.986,32.2,0.28,1624
CI-0127,Data Center Net,2025-04-01,100.0,34.2,0.0,1511
CI-0127,Data Center Net,2025-05-01,99.66,26.7,0.222,1427
CI-0127,Data Center Net,2025-06-01,99.197,40.4,0.115,1418
CI-0127,Data Center Net,2025-07-01,99.461,44.9,0.194,1515
CI-0127,Data Center Net,2025-08-01,99.468,38.7,0.402,1629
CI-0127,Data Center Net,2025-09-01,99.806,39.8,0.0,1324
CI-0127,Data Center Net,2025-10-01,99.539,29.2,0.04,1125
CI-0127,Data Center Net,2025-11-01,99.196,32.9,0.19,1341
CI-0127,Data Center Net,2025-12-01,99.624,31.5,0.364,1467
CI-0128,Cloud Connectivity,2025-01-01,99.809,36.6,0.0,1481
CI-0128,Cloud Connectivity,2025-02-01,99.229,34.1,0.088,1576
CI-0128,Cloud Connectivity,2025-03-01,99.197,35.1,0.286,1681
CI-0128,Cloud Connectivity,2025-04-01,99.371,35.1,0.228,1809
CI-0128,Cloud Connectivity,2025-05-01,99.156,27.7,0.621,1445
CI-0128,Cloud Connectivity,2025-06-01,99.033,30.3,0.0,1548
CI-0128,Cloud Connectivity,2025-07-01,99.843,27.7,0.129,1684
CI-0128,Cloud Connectivity,2025-08-01,99.075,24.4,0.166,1349
CI-0128,Cloud Connectivity,2025-09-01,99.512,24.9,0.232,1470
CI-0128,Cloud Connectivity,2025-10-01,99.765,36.6,0.231,1210
CI-0128,Cloud Connectivity,2025-11-01,99.748,32.4,0.175,1709
CI-0128,Cloud Connectivity,2025-12-01,99.384,45.8,0.417,1650
CI-0129,Cloud Connectivity,2025-01-01,99.306,17.5,0.362,1522
CI-0129,Cloud Connectivity,2025-02-01,99.376,44.4,0.071,1415
CI-0129,Cloud Connectivity,2025-03-01,99.757,26.1,0.184,1717
CI-0129,Cloud Connectivity,2025-04-01,99.663,45.0,0.37,1501
CI-0129,Cloud Connectivity,2025-05-01,98.899,26.2,0.315,1189
CI-0129,Cloud Connectivity,2025-06-01,99.502,37.7,0.42,1384
CI-0129,Cloud Connectivity,2025-07-01,99.407,34.6,0.253,1469
CI-0129,Cloud Connectivity,2025-08-01,99.915,28.6,0.218,1589
CI-0129,Cloud Connectivity,2025-09-01,99.48,41.7,0.222,1657
CI-0129,Cloud Connectivity,2025-10-01,99.658,38.0,0.105,1373
CI-0129,Cloud Connectivity,2025-11-01,99.967,40.1,0.047,1536
CI-0129,Cloud Connectivity,2025-12-01,98.888,30.4,0.344,1474
CI-0130,Cloud Connectivity,2025-01-01,99.635,10.9,0.141,1567
CI-0130,Cloud Connectivity,2025-02-01,99.74,42.7,0.168,1466
CI-0130,Cloud Connectivity,2025-03-01,99.2,33.4,0.011,1130
CI-0130,Cloud Connectivity,2025-04-01,99.274,47.1,0.159,1543
CI-0130,Cloud Connectivity,2025-05-01,99.446,20.7,0.34,1065
CI-0130,Cloud Connectivity,2025-06-01,99.434,34.6,0.235,1354
CI-0130,Cloud Connectivity,2025-07-01,99.049,28.6,0.088,1345
CI-0130,Cloud Connectivity,2025-08-01,99.891,25.3,0.245,1531
CI-0130,Cloud Connectivity,2025-09-01,99.888,33.9,0.319,1465
CI-0130,Cloud Connectivity,2025-10-01,99.73,23.0,0.0,1575
CI-0130,Cloud Connectivity,2025-11-01,99.729,38.8,0.121,1797
CI-0130,Cloud Connectivity,2025-12-01,99.462,38.4,0.289,1843
CI-0131,Cloud Connectivity,2025-01-01,99.505,29.8,0.0,1810
CI-0131,Cloud Connectivity,2025-02-01,99.726,38.6,0.668,1565
CI-0131,Cloud Connectivity,2025-03-01,99.209,33.4,0.054,1420
CI-0131,Cloud Connectivity,2025-04-01,99.479,30.3,0.0,1818
CI-0131,Cloud Connectivity,2025-05-01,99.69,33.2,0.314,1594
CI-0131,Cloud Connectivity,2025-06-01,99.683,40.5,0.22,1634
CI-0131,Cloud Connectivity,2025-07-01,99.826,36.3,0.167,1806
CI-0131,Cloud Connectivity,2025-08-01,99.457,38.1,0.262,1378
CI-0131,Cloud Connectivity,2025-09-01,99.358,32.2,0.126,1208
CI-0131,Cloud Connectivity,2025-10-01,99.405,37.1,0.39,1610
CI-0131,Cloud Connectivity,2025-11-01,98.82,40.1,0.116,1590
CI-0131,Cloud Connectivity,2025-12-01,99.596,33.5,0.185,1495
CI-0132,WAN/Circuits,2025-01-01,100.0,34.8,0.363,1687
CI-0132,WAN/Circuits,2025-02-01,99.8,20.7,0.367,1408
CI-0132,WAN/Circuits,2025-03-01,99.815,27.2,0.022,1895
CI-0132,WAN/Circuits,2025-04-01,99.313,44.2,0.218,1415
CI-0132,WAN/Circuits,2025-05-01,99.587,24.6,0.198,1283
CI-0132,WAN/Circuits,2025-06-01,99.481,42.4,0.238,1203
CI-0132,WAN/Circuits,2025-07-01,99.855,34.9,0.119,1649
CI-0132,WAN/Circuits,2025-08-01,99.55,25.7,0.477,1496
CI-0132,WAN/Circuits,2025-09-01,99.576,31.8,0.377,1395
CI-0132,WAN/Circuits,2025-10-01,99.137,29.6,0.399,1666
CI-0132,WAN/Circuits,2025-11-01,99.523,46.0,0.312,1446
CI-0132,WAN/Circuits,2025-12-01,99.55,37.6,0.075,1500
CI-0133,Cloud Connectivity,2025-01-01,99.693,21.5,0.172,1439
CI-0133,Cloud Connectivity,2025-02-01,99.908,20.2,0.143,1403
CI-0133,Cloud Connectivity,2025-03-01,99.888,34.7,0.469,1632
CI-0133,Cloud Connectivity,2025-04-01,99.477,36.9,0.147,1671
CI-0133,Cloud Connectivity,2025-05-01,99.2,28.4,0.268,1745
CI-0133,Cloud Connectivity,2025-06-01,98.939,46.0,0.179,1123
CI-0133,Cloud Connectivity,2025-07-01,98.699,22.8,0.197,1486
CI-0133,Cloud Connectivity,2025-08-01,99.79,30.6,0.034,1417
CI-0133,Cloud Connectivity,2025-09-01,99.61,36.8,0.082,1680
CI-0133,Cloud Connectivity,2025-10-01,99.414,28.0,0.119,1714
CI-0133,Cloud Connectivity,2025-11-01,99.56,29.4,0.339,1928
CI-0133,Cloud Connectivity,2025-12-01,99.663,44.9,0.355,1378
CI-0134,Data Center Net,2025-01-01,99.608,24.7,0.169,1374
CI-0134,Data Center Net,2025-02-01,99.479,29.0,0.157,1606
CI-0134,Data Center Net,2025-03-01,99.564,20.1,0.088,1196
CI-0134,Data Center Net,2025-04-01,99.673,39.0,0.238,1342
CI-0134,Data Center Net,2025-05-01,99.674,31.2,0.029,1648
CI-0134,Data Center Net,2025-06-01,99.845,42.6,0.109,1735
CI-0134,Data Center Net,2025-07-01,99.452,40.2,0.123,1455
CI-0134,Data Center Net,2025-08-01,98.874,32.6,0.214,1417
CI-0134,Data Center Net,2025-09-01,100.0,25.7,0.115,1319
CI-0134,Data Center Net,2025-10-01,99.431,43.3,0.422,1359
CI-0134,Data Center Net,2025-11-01,99.383,25.7,0.396,1724
CI-0134,Data Center Net,2025-12-01,99.568,23.8,0.004,1534
CI-0135,Wireless/Mobile,2025-01-01,99.765,18.5,0.152,1823
CI-0135,Wireless/Mobile,2025-02-01,99.535,46.9,0.297,1283
CI-0135,Wireless/Mobile,2025-03-01,99.512,34.0,0.057,1306
CI-0135,Wireless/Mobile,2025-04-01,100.0,27.2,0.362,1412
CI-0135,Wireless/Mobile,2025-05-01,99.592,39.5,0.11,1613
CI-0135,Wireless/Mobile,2025-06-01,98.986,38.5,0.0,1454
CI-0135,Wireless/Mobile,2025-07-01,99.856,40.0,0.005,1266
CI-0135,Wireless/Mobile,2025-08-01,99.393,36.5,0.0,1497
CI-0135,Wireless/Mobile,2025-09-01,99.693,32.7,0.279,1544
CI-0135,Wireless/Mobile,2025-10-01,99.438,19.5,0.22,1309
CI-0135,Wireless/Mobile,2025-11-01,99.426,38.8,0.413,1492
CI-0135,Wireless/Mobile,2025-12-01,99.766,23.4,0.237,1488
CI-0136,Cloud Connectivity,2025-01-01,99.969,30.7,0.164,1711
CI-0136,Cloud Connectivity,2025-02-01,99.572,26.1,0.583,1284
CI-0136,Cloud Connectivity,2025-03-01,99.581,37.8,0.24,1462
CI-0136,Cloud Connectivity,2025-04-01,99.545,33.1,0.033,1930
CI-0136,Cloud Connectivity,2025-05-01,99.534,39.8,0.15,1429
CI-0136,Cloud Connectivity,2025-06-01,99.463,22.6,0.176,1418
CI-0136,Cloud Connectivity,2025-07-01,99.951,25.4,0.113,1320
CI-0136,Cloud Connectivity,2025-08-01,100.0,28.0,0.284,1694
CI-0136,Cloud Connectivity,2025-09-01,99.556,24.0,0.0,1671
CI-0136,Cloud Connectivity,2025-10-01,99.222,38.1,0.217,1575
CI-0136,Cloud Connectivity,2025-11-01,99.741,27.5,0.054,1642
CI-0136,Cloud Connectivity,2025-12-01,99.411,13.0,0.297,1292
CI-0137,WAN/Circuits,2025-01-01,99.74,46.1,0.203,1699
CI-0137,WAN/Circuits,2025-02-01,99.646,47.7,0.041,1498
CI-0137,WAN/Circuits,2025-03-01,99.802,33.5,0.373,1413
CI-0137,WAN/Circuits,2025-04-01,100.0,52.0,0.242,1610
CI-0137,WAN/Circuits,2025-05-01,99.958,25.5,0.003,1751
CI-0137,WAN/Circuits,2025-06-01,99.682,33.2,0.202,1022
CI-0137,WAN/Circuits,2025-07-01,99.543,29.0,0.338,1699
CI-0137,WAN/Circuits,2025-08-01,99.773,38.2,0.0,1618
CI-0137,WAN/Circuits,2025-09-01,99.789,45.0,0.518,1161
CI-0137,WAN/Circuits,2025-10-01,99.483,29.1,0.226,1502
CI-0137,WAN/Circuits,2025-11-01,99.53,43.2,0.035,1291
CI-0137,WAN/Circuits,2025-12-01,99.293,32.1,0.016,1490
CI-0138,Voice/UCaaS,2025-01-01,99.55,28.7,0.331,1488
CI-0138,Voice/UCaaS,2025-02-01,99.919,33.4,0.196,1387
CI-0138,Voice/UCaaS,2025-03-01,99.598,40.7,0.138,1603
CI-0138,Voice/UCaaS,2025-04-01,99.356,41.1,0.113,1670
CI-0138,Voice/UCaaS,2025-05-01,99.618,47.2,0.027,1204
CI-0138,Voice/UCaaS,2025-06-01,99.415,23.9,0.0,1624
CI-0138,Voice/UCaaS,2025-07-01,99.599,31.2,0.142,1380
CI-0138,Voice/UCaaS,2025-08-01,100.0,29.1,0.002,1659
CI-0138,Voice/UCaaS,2025-09-01,99.535,51.3,0.121,1669
CI-0138,Voice/UCaaS,2025-10-01,99.925,30.8,0.089,1648
CI-0138,Voice/UCaaS,2025-11-01,99.772,23.7,0.031,992
CI-0138,Voice/UCaaS,2025-12-01,99.779,32.9,0.176,1161
CI-0139,Voice/UCaaS,2025-01-01,99.271,31.2,0.099,1523
CI-0139,Voice/UCaaS,2025-02-01,99.775,53.2,0.197,1723
CI-0139,Voice/UCaaS,2025-03-01,99.351,21.6,0.147,1180
CI-0139,Voice/UCaaS,2025-04-01,99.604,28.8,0.0,1847
CI-0139,Voice/UCaaS,2025-05-01,99.439,21.9,0.335,1354
CI-0139,Voice/UCaaS,2025-06-01,99.927,29.1,0.119,1568
CI-0139,Voice/UCaaS,2025-07-01,99.778,41.1,0.187,1605
CI-0139,Voice/UCaaS,2025-08-01,99.824,36.6,0.179,1210
CI-0139,Voice/UCaaS,2025-09-01,99.78,35.3,0.138,1755
CI-0139,Voice/UCaaS,2025-10-01,99.172,48.2,0.197,1563
CI-0139,Voice/UCaaS,2025-11-01,99.481,21.7,0.179,1566
CI-0139,Voice/UCaaS,2025-12-01,99.803,33.4,0.0,1191
CI-0140,Contact Center,2025-01-01,100.0,27.1,0.622,1271
CI-0140,Contact Center,2025-02-01,99.545,41.7,0.494,1735
CI-0140,Contact Center,2025-03-01,99.623,41.2,0.785,1506
CI-0140,Contact Center,2025-04-01,100.0,37.3,1.293,1211
CI-0140,Contact Center,2025-05-01,99.829,43.1,1.081,1334
